GN_GB_ND_SH_DNA_VM_HO-1hbtR,GN_GB_ND_SH_DNA_VM_HO-34IaB,GN_GB_ND_SH_DNA_VM_HO-7IkeA,GN_GB_ND_SH_DNA_VM_HO-9W9pq,GN_GB_ND_SH_DNA_VM_HO-Cv7xc,GN_GB_ND_SH_DNA_VM_HO-Db5kr,GN_GB_ND_SH_DNA_VM_HO-eAB8c,GN_GB_ND_SH_DNA_VM_HO-EAskK,GN_GB_ND_SH_DNA_VM_HO-eY9y0,GN_GB_ND_SH_DNA_VM_HO-fl8X9,GN_GB_ND_SH_DNA_VM_HO-idzZd,GN_GB_ND_SH_DNA_VM_HO-ieC5u,GN_GB_ND_SH_DNA_VM_HO-IMqGo,GN_GB_ND_SH_DNA_VM_HO-j6Sse,GN_GB_ND_SH_DNA_VM_HO-LOXXL,GN_GB_ND_SH_DNA_VM_HO-OnqTn,GN_GB_ND_SH_DNA_VM_HO-qRVHP,GN_GB_ND_SH_DNA_VM_HO-RMRJ9,GN_GB_ND_SH_DNA_VM_HO-xAeWp,GN_GB_ND_SH_DNA_VM_HO-XnieG,GN_GB_ND_SH_DNA_VM_HO-ybTm8,GN_GB_ND_SH_DNA_VM_VE-2VJKp,GN_GB_ND_SH_DNA_VM_VE-32QOv,GN_GB_ND_SH_DNA_VM_VE-76HfD,GN_GB_ND_SH_DNA_VM_VE-DI4Wa,GN_GB_ND_SH_DNA_VM_VE-fn2xX,GN_GB_ND_SH_DNA_VM_VE-htsBX,GN_GB_ND_SH_DNA_VM_VE-kxcsh,GN_GB_ND_SH_DNA_VM_VE-lHB6Q,GN_GB_ND_SH_DNA_VM_VE-LrC1E,GN_GB_ND_SH_DNA_VM_VE-SrDKP,GN_GB_ND_SH_DNA_VM_VE-tVcYY,GN_GB_ND_SH_DNA_VM_VE-u5yO7,GN_GB_ND_SH_DNA_VM_VE-U7ecJ
3.374792455,,1.770529431,,4.926785714,6.3,,7.799703847,,2.25131154,,,,1.805,8.990142776,8.538888068,21.43783313,,1.64812085,,,,10.84400393,,,,,,,,,,2.03,1.376445683
2.135551668,,2.39113375,,5.089811321,7.014736842,,8.815640466,,2.31957793,,,,1.951666667,8.925700821,6.948958717,21.1451375,,1.621140082,,,,13.25304902,,,,,,,,,,2.286363636,2.185282592
1.336037032,,1.873622036,,4.874169742,7.183516484,,9.270690475,,2.30706793,,,,1.785,8.726397848,6.703617628,20.56474184,,1.863513696,,,,14.35893121,,,,,,,,,,1.59,1.577530195
5.072978017,,3.692105616,,4.851388889,7.362056738,,,,2.42315433,,,,1.72,4.231700917,6.678048695,20.28199176,,1.815207903,,,,,,,,,,,,,,1.81,1.170998339
1.472346436,,4.577849842,,2.532124352,5.50625,,,,2.565657931,,,,1.5625,6.478255345,6.646950105,20.28876997,,1.913584066,,,,,,,,,,,,,,1.575,6.442585186
5.365967267,,1.549947386,,2.475,5.069194313,,,,2.402237944,,,,1.74,4.458859686,6.452727303,20.30185964,,1.443227198,,,,,,,,,,,,,,1.95,1.935026691
1.4662075,,5.092808233,,1.048571429,4.059701493,,,,2.139555452,,,,1.812,4.49183131,6.318710045,10.99788938,,1.594311566,,,,,,,,,,,,,,1.61,2.629591383
3.424360661,,1.856169217,,1.040540541,3.932954545,,,,2.386365018,,,,1.943333333,9.48784931,7.293273537,18.15823918,,1.793234043,,,,,,,,,,,,,,1.38,1.10788375
4.713787017,,2.554604271,,1.365217391,4.899293286,,,,2.783905478,,,,2.06,6.977990848,8.223311831,11.50649003,,1.604921271,,,,,,,,,,,,,,1.513333333,1.844584776
1.725346243,,1.732927849,,1.74664311,5.053874539,,,,2.506500981,,,,1.58,6.635612351,7.51840537,11.69924017,,1.898334783,,,,,,,,,,,,,,1.59,2.26818735
6.193147133,,2.148089304,,1.706639004,4.967279412,,,,2.112706863,,,,1.87,7.591683815,6.664452125,16.93693892,,1.59294409,,,,,,,,,,,,,,2.055,1.283826543
2.113311714,,3.576111304,,1.649065421,4.776951673,,,,2.214289531,,,,2.065,7.182191577,7.904561747,13.76563373,,1.7138093,,,,,,,,,,,,,,2.21,2.5487301
1.702628034,,2.309964117,,1.381603774,4.68490566,,,,2.523009379,,,,1.832666667,7.041756347,,18.0980926,,1.421606028,,,,,,,,,,,,,,1.35,2.395126086
8.695558017,,1.827023821,,1.431718062,4.649438202,,,,1.853632287,,,,1.890666667,7.966939971,,18.50225891,,1.234996148,,,,,,,,,,,,,,1.88,1.178242549
1.816057891,,1.752637079,,2.13890785,4.96039604,,,,2.274784088,,,,1.87,7.309000744,,18.71664478,,1.328562782,,,,,,,,,,,,,,1.6,8.134650333
1.949159867,,,,1.715769231,4.82388664,,,,2.394368069,,,,1.73,9.74312289,,19.21624709,,1.956163443,,,,,,,,,,,,,,1.64,1.230830848
1.703754569,,,,1.719123506,4.884132841,,,,2.172832675,,,,2.374806202,8.625561909,,19.50804783,,1.683646535,,,,,,,,,,,,,,1.709,1.295235966
2.76953247,,,,1.925614035,4.613405797,,,,2.588378814,,,,2.802466667,8.712465964,,19.00224699,,1.669459398,,,,,,,,,,,,,,1.625,1.246663636
1.904226583,,,,1.88137931,4.664505119,,,,2.395232147,,,,5.096370968,8.84286982,,20.75840282,,1.574420036,,,,,,,,,,,,,,1.52,1.488425194
2.107412,,,,2.061279461,4.709191176,,,,2.755799948,,,,6.268709677,8.960809941,,20.9185538,,1.407299852,,,,,,,,,,,,,,1.61,1.237387867
2.704774579,,,,2.007291667,4.680985915,,,,2.063591373,,,,7.41312,9.008187644,,14.97059164,,1.291345559,,,,,,,,,,,,,,1.43,1.179137276
6.000891647,,,,2.003202847,3.662992126,,,,2.66384848,,,,19.566,11.40113942,,20.80246246,,1.416586655,,,,,,,,,,,,,,1.55,1.337822966
2.619857883,,,,2.459271523,3.820547945,,,,2.375197959,,,,11.7619697,11.41045396,,18.86440714,,2.433733882,,,,,,,,,,,,,,1.443333333,4.019597429
1.374626729,,,,2.854411765,4.376829268,,,,2.274554138,,,,8.344615385,11.68894438,,22.00291652,,2.181485815,,,,,,,,,,,,,,1.63,1.470551
3.15025285,,,,2.608385093,4.461818182,,,,2.262121663,,,,4.168,12.5096887,,16.26087035,,2.419251124,,,,,,,,,,,,,,1.74,1.116341011
1.462568949,,,,2.343113772,4.353374233,,,,2.443210161,,,,10.0,17.40166766,,15.61910771,,2.397187571,,,,,,,,,,,,,,1.48,1.614153031
3.90541965,,,,2.666366366,3.848961424,,,,2.405008698,,,,5.2275,11.89326433,,15.99834467,,2.037750393,,,,,,,,,,,,,,1.56,1.307350273
3.322046055,,,,2.553333333,3.783685801,,,,2.33045958,,,,2.679090909,16.59278875,,16.86475043,,2.024083782,,,,,,,,,,,,,,1.49,1.937374683
1.475532587,,,,3.556229514,2.01608092,,,,2.386659455,,,,1.703333333,15.93706115,,18.0720841,,2.101858521,,,,,,,,,,,,,,1.68,1.418403137
2.03703825,,,,3.045688293,1.559679826,,,,2.239757654,,,,1.325,15.95412848,,21.7409854,,1.859694288,,,,,,,,,,,,,,1.65,1.801136829
1.147831279,,,,3.771056661,1.459824651,,,,2.351977104,,,,1.1575,17.36175227,,18.93177138,,1.924077978,,,,,,,,,,,,,,1.1475,1.543225065
1.562975875,,,,3.869190647,1.619747124,,,,2.300580694,,,,2.035,18.86331395,,18.1745747,,2.059680426,,,,,,,,,,,,,,1.518235294,1.227281427
3.026984087,,,,4.481337496,1.753677094,,,,2.417971855,,,,2.88,17.45054566,,17.85318432,,1.986461109,,,,,,,,,,,,,,1.578571429,2.276757254
2.393058444,,,,3.336866726,1.592305784,,,,2.343461019,,,,3.09,18.99099747,,17.45304265,,1.85833687,,,,,,,,,,,,,,1.7,2.449127813
6.968368558,,,,4.135177986,1.516449778,,,,2.456770345,,,,1.658,19.61421827,,15.8366554,,1.950004673,,,,,,,,,,,,,,1.46,3.819726944
1.360684824,,,,3.832419468,1.503883083,,,,2.405532987,,,,1.55,14.28338128,,16.94072384,,1.91694563,,,,,,,,,,,,,,1.203333333,8.898839734
3.810797487,,,,4.142904878,1.718965713,,,,2.451615517,,,,2.16,14.70604947,,17.45273035,,1.98489684,,,,,,,,,,,,,,1.98,1.1476601
1.805165332,,,,4.414379256,1.864711823,,,,2.410830303,,,,2.63,15.19607522,,16.88860638,,1.908030302,,,,,,,,,,,,,,1.45,4.9652382
5.196108855,,,,4.434014284,1.785824244,,,,2.352344131,,,,1.85,14.45639856,,14.69838516,,1.807308076,,,,,,,,,,,,,,1.82,2.579303394
2.182460886,,,,4.63667291,2.116760625,,,,2.416353191,,,,1.648333333,14.91987746,,13.43734671,,1.864381101,,,,,,,,,,,,,,1.605,3.677783846
1.449360603,,,,4.524692914,1.851917358,,,,2.512758756,,,,3.33,13.1062804,,14.72568946,,1.926150842,,,,,,,,,,,,,,1.39,2.881786039
2.919477015,,,,4.523182189,1.886286259,,,,2.476746116,,,,1.83,13.31689595,,16.90802838,,1.844310716,,,,,,,,,,,,,,1.83,1.330349463
5.281331295,,,,4.374939406,1.92077563,,,,2.507228757,,,,2.33,13.53880163,,15.52511462,,1.896099208,,,,,,,,,,,,,,1.6,2.043926161
,,,,4.671515589,2.194073508,,,,2.509605298,,,,2.45,12.10698207,,16.69055403,,1.914154876,,,,,,,,,,,,,,1.68,4.05501313
,,,,4.608192067,2.102117714,,,,2.519072273,,,,2.78,11.5750288,,17.17873297,,1.947628493,,,,,,,,,,,,,,1.915,
,,,,4.568634256,2.018333744,,,,2.511226951,,,,3.75,12.27695385,,17.14112305,,1.902797082,,,,,,,,,,,,,,1.96,
,,,,4.573179273,2.164167786,,,,2.412987355,,,,3.33,10.56353073,,15.66168676,,1.681595481,,,,,,,,,,,,,,1.825,
,,,,4.338479809,1.517027696,,,,2.443283388,,,,1.78,9.735757826,,16.03847158,,1.742067762,,,,,,,,,,,,,,1.45,
,,,,3.664940986,1.462739825,,,,2.496230775,,,,2.93,6.971028116,,17.79838605,,1.920654446,,,,,,,,,,,,,,1.16,
,,,,4.066972067,1.558172226,,,,2.480287658,,,,2.534,6.509843168,,11.62286151,,1.478919642,,,,,,,,,,,,,,2.095,
,,,,4.606829564,2.045659569,,,,2.230715154,,,,3.39,7.089560235,,10.38760965,,1.499090339,,,,,,,,,,,,,,1.66625,
,,,,4.183589577,1.7971141,,,,2.3269282,,,,2.97,10.21667936,,12.07231623,,1.467964006,,,,,,,,,,,,,,1.792,
,,,,3.672795017,1.420635223,,,,,,,,2.22625,9.950010697,,10.06885314,,1.788245201,,,,,,,,,,,,,,1.673333333,
,,,,3.352460101,1.502932549,,,,,,,,2.067142857,6.007686837,,12.61734598,,1.315672028,,,,,,,,,,,,,,1.7875,
,,,,3.825591034,1.549804211,,,,,,,,3.13,9.549440469,,10.89402235,,1.348697585,,,,,,,,,,,,,,1.73,
,,,,3.498409816,1.508450826,,,,,,,,2.97,6.624532118,,11.12112027,,1.506041169,,,,,,,,,,,,,,1.65,
,,,,3.88365573,1.534832001,,,,,,,,3.18,9.8217933,,11.08314983,,1.877421165,,,,,,,,,,,,,,1.94,
,,,,3.634117214,1.531087875,,,,,,,,2.6475,6.903547656,,10.29833087,,1.858154739,,,,,,,,,,,,,,1.44,
,,,,4.100401537,1.599168777,,,,,,,,1.936666667,9.655267754,,12.87449446,,1.96271322,,,,,,,,,,,,,,1.83,
,,,,3.899412362,1.551448822,,,,,,,,3.974,9.597179327,,10.61188478,,1.833667894,,,,,,,,,,,,,,1.55,
,,,,4.145126591,1.790919113,,,,,,,,4.72,7.63073785,,14.05568446,,1.769635603,,,,,,,,,,,,,,1.954285714,
,,,,3.685743905,1.498114904,,,,,,,,3.75,9.848232532,,9.669423246,,1.415311598,,,,,,,,,,,,,,2.145,
,,,,3.543248465,1.519397736,,,,,,,,2.45,9.958714698,,9.861964433,,2.049122696,,,,,,,,,,,,,,2.043846154,
,,,,3.922040674,1.523542404,,,,,,,,4.306315789,7.048498639,,16.75957159,,1.474687868,,,,,,,,,,,,,,1.716666667,
,,,,4.151320909,9.099775605,,,,,,,,2.12,10.43752902,,10.6663078,,1.35958227,,,,,,,,,,,,,,2.018333333,
,,,,4.352926865,12.00367807,,,,,,,,4.42,7.947049174,,10.88891735,,1.734436659,,,,,,,,,,,,,,1.93,
,,,,4.378199024,12.6845182,,,,,,,,2.98,7.652271736,,14.63954726,,1.463169373,,,,,,,,,,,,,,1.85,
,,,,5.985237706,11.02346704,,,,,,,,2.53,10.88134863,,10.71482525,,1.822879235,,,,,,,,,,,,,,2.01125,
,,,,8.938000544,8.120625231,,,,,,,,3.54,10.52919663,,17.89597464,,1.795822365,,,,,,,,,,,,,,1.580924036,
,,,,12.37773711,14.56891705,,,,,,,,3.35,8.318141585,,13.99248442,,2.085634287,,,,,,,,,,,,,,1.1,
,,,,11.64429213,15.67396949,,,,,,,,2.99125,10.82714952,,10.99079497,,1.753320475,,,,,,,,,,,,,,1.94,
,,,,8.899667619,19.45639264,,,,,,,,3.333333333,11.53691935,,10.48698829,,1.538734144,,,,,,,,,,,,,,2.310714286,
,,,,7.616973333,14.08445556,,,,,,,,3.03,9.799890329,,16.04727067,,2.051536269,,,,,,,,,,,,,,2.338571429,
,,,,12.97269157,13.21337284,,,,,,,,2.875,11.13718961,,10.31090235,,1.680014,,,,,,,,,,,,,,2.08,
,,,,14.09326619,19.63025103,,,,,,,,5.0,10.90888571,,11.35415615,,1.315420651,,,,,,,,,,,,,,1.89,
,,,,15.60477692,19.56686477,,,,,,,,3.403333333,,,14.33964563,,1.491746778,,,,,,,,,,,,,,1.8425,
,,,,11.85599249,12.14246548,,,,,,,,,,,11.43786569,,1.499404168,,,,,,,,,,,,,,2.41,
,,,,16.82921171,13.11757006,,,,,,,,,,,11.63564594,,1.51389973,,,,,,,,,,,,,,2.17,
,,,,11.24555449,14.59929273,,,,,,,,,,,,,1.418992366,,,,,,,,,,,,,,1.585714286,
,,,,17.86570786,19.98288533,,,,,,,,,,,,,1.895662425,,,,,,,,,,,,,,1.927,
,,,,19.64385425,12.81665491,,,,,,,,,,,,,1.997032147,,,,,,,,,,,,,,2.08,
,,,,19.7158567,21.12253634,,,,,,,,,,,,,1.517283836,,,,,,,,,,,,,,2.04,
,,,,11.23408292,15.19963571,,,,,,,,,,,,,1.618725296,,,,,,,,,,,,,,2.14,
,,,,10.60170096,14.37277733,,,,,,,,,,,,,1.578801884,,,,,,,,,,,,,,1.263333333,
,,,,20.85623773,16.12125942,,,,,,,,,,,,,2.049939978,,,,,,,,,,,,,,2.04,
,,,,19.6917,20.71853799,,,,,,,,,,,,,1.75802746,,,,,,,,,,,,,,2.0,
,,,,17.76733349,19.75280776,,,,,,,,,,,,,1.422273939,,,,,,,,,,,,,,1.71,
,,,,20.51168318,14.90907708,,,,,,,,,,,,,3.053740025,,,,,,,,,,,,,,1.325,
,,,,12.1984959,14.36071358,,,,,,,,,,,,,3.053740025,,,,,,,,,,,,,,1.88,
,,,,20.61989941,14.49283559,,,,,,,,,,,,,3.053740025,,,,,,,,,,,,,,1.77,
,,,,19.70725778,12.74617267,,,,,,,,,,,,,3.053740025,,,,,,,,,,,,,,1.77,
,,,,11.35263877,20.10477764,,,,,,,,,,,,,3.053740025,,,,,,,,,,,,,,1.92,
,,,,10.99198013,12.99277135,,,,,,,,,,,,,3.053740025,,,,,,,,,,,,,,1.97,
,,,,10.90744049,14.61779942,,,,,,,,,,,,,3.053740025,,,,,,,,,,,,,,2.066,
,,,,19.06024039,21.00188731,,,,,,,,,,,,,3.053740025,,,,,,,,,,,,,,1.96,
,,,,19.3611253,21.14844787,,,,,,,,,,,,,3.053740025,,,,,,,,,,,,,,1.948571429,
,,,,17.02969684,21.60231346,,,,,,,,,,,,,3.053740025,,,,,,,,,,,,,,6.008333333,
,,,,10.2192261,16.90161794,,,,,,,,,,,,,3.053740025,,,,,,,,,,,,,,9.583333333,
,,,,18.21831672,16.73664957,,,,,,,,,,,,,3.053740025,,,,,,,,,,,,,,9.94,
,,,,10.05177584,17.75419394,,,,,,,,,,,,,3.053740025,,,,,,,,,,,,,,8.48,
,,,,9.533920772,22.20311593,,,,,,,,,,,,,3.053740025,,,,,,,,,,,,,,8.81,
,,,,8.988487433,19.00495833,,,,,,,,,,,,,3.053740025,,,,,,,,,,,,,,8.75,
,,,,8.99690256,21.43698838,,,,,,,,,,,,,3.053740025,,,,,,,,,,,,,,9.23,
,,,,8.925060088,21.14429435,,,,,,,,,,,,,3.053740025,,,,,,,,,,,,,,8.77,
,,,,8.723995758,20.56278657,,,,,,,,,,,,,3.053740025,,,,,,,,,,,,,,8.4,
,,,,4.230393692,20.28419705,,,,,,,,,,,,,3.053740025,,,,,,,,,,,,,,8.2,
,,,,6.482231148,20.28791491,,,,,,,,,,,,,3.053740025,,,,,,,,,,,,,,8.15,
,,,,4.461680603,20.29983473,,,,,,,,,,,,,3.053740025,,,,,,,,,,,,,,12.12,
,,,,4.490666326,10.99884531,,,,,,,,,,,,,3.053740025,,,,,,,,,,,,,,12.0,
,,,,9.509848588,18.1637652,,,,,,,,,,,,,3.053740025,,,,,,,,,,,,,,12.02,
,,,,6.980713082,11.51122212,,,,,,,,,,,,,3.053740025,,,,,,,,,,,,,,12.06,
,,,,6.637916006,11.69622787,,,,,,,,,,,,,3.053740025,,,,,,,,,,,,,,12.08,
,,,,7.59453071,16.94915225,,,,,,,,,,,,,3.053740025,,,,,,,,,,,,,,11.99,
,,,,7.182362776,13.78346766,,,,,,,,,,,,,3.053740025,,,,,,,,,,,,,,11.95,
,,,,7.043025449,18.10140979,,,,,,,,,,,,,3.053740025,,,,,,,,,,,,,,11.93,
,,,,7.969496401,18.50225891,,,,,,,,,,,,,3.053740025,,,,,,,,,,,,,,11.98,
,,,,7.309308388,18.71680952,,,,,,,,,,,,,3.053740025,,,,,,,,,,,,,,11.86,
,,,,9.74312289,19.21594509,,,,,,,,,,,,,3.053740025,,,,,,,,,,,,,,11.81,
,,,,8.625124369,19.50920203,,,,,,,,,,,,,3.053740025,,,,,,,,,,,,,,11.85,
,,,,8.711090355,19.00085402,,,,,,,,,,,,,3.053740025,,,,,,,,,,,,,,11.83,
,,,,8.842437868,20.75840282,,,,,,,,,,,,,3.053740025,,,,,,,,,,,,,,11.85,
,,,,8.957482367,20.91815291,,,,,,,,,,,,,3.053740025,,,,,,,,,,,,,,11.95,
,,,,9.007476152,14.96883247,,,,,,,,,,,,,3.053740025,,,,,,,,,,,,,,12.27,
,,,,11.39783895,20.80158441,,,,,,,,,,,,,3.053740025,,,,,,,,,,,,,,11.91,
,,,,11.40973519,18.85548794,,,,,,,,,,,,,3.053740025,,,,,,,,,,,,,,12.49,
,,,,11.69023064,22.00117988,,,,,,,,,,,,,3.053740025,,,,,,,,,,,,,,11.78,
,,,,12.5096887,16.25706122,,,,,,,,,,,,,3.053740025,,,,,,,,,,,,,,11.82,
,,,,17.40283166,15.62026866,,,,,,,,,,,,,3.053740025,,,,,,,,,,,,,,12.29,
,,,,11.89226353,15.99782428,,,,,,,,,,,,,3.053740025,,,,,,,,,,,,,,11.72,
,,,,16.59278875,16.86475043,,,,,,,,,,,,,3.053740025,,,,,,,,,,,,,,11.78,
,,,,15.93706115,18.06807069,,,,,,,,,,,,,3.053740025,,,,,,,,,,,,,,11.73,
,,,,15.95357752,21.74208975,,,,,,,,,,,,,3.053740025,,,,,,,,,,,,,,11.79,
,,,,17.36255714,18.93177138,,,,,,,,,,,,,3.053740025,,,,,,,,,,,,,,12.33,
,,,,18.86445769,18.1745747,,,,,,,,,,,,,3.053740025,,,,,,,,,,,,,,11.92,
,,,,17.45056796,17.85286855,,,,,,,,,,,,,3.053740025,,,,,,,,,,,,,,12.3,
,,,,18.99079937,17.45610778,,,,,,,,,,,,,1.030801025,,,,,,,,,,,,,,12.31,
,,,,19.61535048,15.83844843,,,,,,,,,,,,,1.00420364,,,,,,,,,,,,,,12.23,
,,,,14.28434186,16.94312174,,,,,,,,,,,,,1.878927035,,,,,,,,,,,,,,11.8,
,,,,14.70582933,17.45404551,,,,,,,,,,,,,1.773230871,,,,,,,,,,,,,,11.78,
,,,,15.19477716,16.88977238,,,,,,,,,,,,,1.083735206,,,,,,,,,,,,,,12.02,
,,,,14.45639856,14.69919129,,,,,,,,,,,,,1.005357697,,,,,,,,,,,,,,13.5,
,,,,14.91987746,13.43739281,,,,,,,,,,,,,1.154933148,,,,,,,,,,,,,,13.5,
,,,,13.10612886,14.72511238,,,,,,,,,,,,,1.327400631,,,,,,,,,,,,,,13.5,
,,,,13.31769103,16.90748604,,,,,,,,,,,,,1.217301923,,,,,,,,,,,,,,13.5,
,,,,13.5387435,15.52572914,,,,,,,,,,,,,1.29399937,,,,,,,,,,,,,,13.5,
,,,,12.1068502,16.68988084,,,,,,,,,,,,,1.046922938,,,,,,,,,,,,,,13.5,
,,,,11.57491245,17.17838315,,,,,,,,,,,,,1.354498053,,,,,,,,,,,,,,13.5,
,,,,12.27695385,17.13934078,,,,,,,,,,,,,1.327115165,,,,,,,,,,,,,,13.5,
,,,,10.56352339,15.66168676,,,,,,,,,,,,,1.241434053,,,,,,,,,,,,,,12.28,
,,,,9.73554038,16.03884947,,,,,,,,,,,,,1.324415784,,,,,,,,,,,,,,12.24,
,,,,6.97078661,17.79804258,,,,,,,,,,,,,1.064881767,,,,,,,,,,,,,,12.1,
,,,,6.510402467,11.62317908,,,,,,,,,,,,,1.006319904,,,,,,,,,,,,,,11.67,
,,,,7.089946182,10.38760965,,,,,,,,,,,,,1.072004318,,,,,,,,,,,,,,12.02,
,,,,10.21682841,12.07291362,,,,,,,,,,,,,1.047422287,,,,,,,,,,,,,,12.22,
,,,,9.9497706,10.06880242,,,,,,,,,,,,,1.081973971,,,,,,,,,,,,,,11.63,
,,,,6.007686837,12.61634655,,,,,,,,,,,,,1.051476751,,,,,,,,,,,,,,11.5,
,,,,9.548817056,10.89366566,,,,,,,,,,,,,1.094811611,,,,,,,,,,,,,,11.84,
,,,,6.625328432,11.11990717,,,,,,,,,,,,,1.061262267,,,,,,,,,,,,,,11.32,
,,,,9.8217933,11.08314983,,,,,,,,,,,,,1.025555215,,,,,,,,,,,,,,11.51,
,,,,6.904907053,10.29762662,,,,,,,,,,,,,1.013146964,,,,,,,,,,,,,,11.32,
,,,,9.657311888,12.87520321,,,,,,,,,,,,,1.033352125,,,,,,,,,,,,,,11.12,
,,,,9.59699755,10.61185652,,,,,,,,,,,,,1.006875221,,,,,,,,,,,,,,10.87,
,,,,7.631553648,14.05330791,,,,,,,,,,,,,1.000234604,,,,,,,,,,,,,,10.87,
,,,,9.848375032,9.67106515,,,,,,,,,,,,,1.002815247,,,,,,,,,,,,,,10.69,
,,,,9.959223345,9.861964433,,,,,,,,,,,,,1.045017893,,,,,,,,,,,,,,10.95,
,,,,7.048498639,16.76252348,,,,,,,,,,,,,1.058840797,,,,,,,,,,,,,,10.55,
,,,,10.43714175,10.6663078,,,,,,,,,,,,,1.117315781,,,,,,,,,,,,,,10.53,
,,,,7.946415279,10.88869694,,,,,,,,,,,,,1.128426266,,,,,,,,,,,,,,1.49,
,,,,7.652271736,14.64061389,,,,,,,,,,,,,1.014119658,,,,,,,,,,,,,,1.08,
,,,,10.88104694,10.71460166,,,,,,,,,,,,,1.07100746,,,,,,,,,,,,,,1.47,
,,,,10.52798283,17.89323153,,,,,,,,,,,,,1.053583516,,,,,,,,,,,,,,1.47,
,,,,8.319439021,13.99248442,,,,,,,,,,,,,1.002086226,,,,,,,,,,,,,,1.38,
,,,,10.8283929,10.99160997,,,,,,,,,,,,,1.163590113,,,,,,,,,,,,,,1.4,
,,,,11.53691935,10.48738671,,,,,,,,,,,,,1.021277149,,,,,,,,,,,,,,1.67,
,,,,9.799280988,16.04727067,,,,,,,,,,,,,1.052659499,,,,,,,,,,,,,,1.41,
,,,,11.13664434,10.31134595,,,,,,,,,,,,,1.005789121,,,,,,,,,,,,,,1.73,
,,,,10.90972977,11.35415615,,,,,,,,,,,,,1.045133176,,,,,,,,,,,,,,1.44,
,,,,,14.33871805,,,,,,,,,,,,,1.090431092,,,,,,,,,,,,,,1.39,
,,,,,11.43564221,,,,,,,,,,,,,1.006643605,,,,,,,,,,,,,,1.533333333,
,,,,,11.63545188,,,,,,,,,,,,,1.019331932,,,,,,,,,,,,,,1.62,
,,,,,,,,,,,,,,,,,,1.08060407,,,,,,,,,,,,,,1.54,
,,,,,,,,,,,,,,,,,,1.078565314,,,,,,,,,,,,,,1.58125,
,,,,,,,,,,,,,,,,,,1.058636149,,,,,,,,,,,,,,1.801666667,
,,,,,,,,,,,,,,,,,,1.09692806,,,,,,,,,,,,,,1.62,
,,,,,,,,,,,,,,,,,,1.05604119,,,,,,,,,,,,,,1.5,
,,,,,,,,,,,,,,,,,,1.035444135,,,,,,,,,,,,,,1.58,
,,,,,,,,,,,,,,,,,,1.014503256,,,,,,,,,,,,,,1.38,
,,,,,,,,,,,,,,,,,,1.079400882,,,,,,,,,,,,,,1.12,
,,,,,,,,,,,,,,,,,,1.008902595,,,,,,,,,,,,,,1.27,
,,,,,,,,,,,,,,,,,,1.00726117,,,,,,,,,,,,,,1.24,
,,,,,,,,,,,,,,,,,,1.040948909,,,,,,,,,,,,,,1.29,
,,,,,,,,,,,,,,,,,,1.020585063,,,,,,,,,,,,,,1.437142857,
,,,,,,,,,,,,,,,,,,1.031423152,,,,,,,,,,,,,,1.12,
,,,,,,,,,,,,,,,,,,1.114821038,,,,,,,,,,,,,,1.13,
,,,,,,,,,,,,,,,,,,1.022150112,,,,,,,,,,,,,,1.15,
,,,,,,,,,,,,,,,,,,1.058195689,,,,,,,,,,,,,,1.19,
,,,,,,,,,,,,,,,,,,1.029309393,,,,,,,,,,,,,,1.12,
,,,,,,,,,,,,,,,,,,1.199188056,,,,,,,,,,,,,,1.23,
,,,,,,,,,,,,,,,,,,1.174031449,,,,,,,,,,,,,,1.16,
,,,,,,,,,,,,,,,,,,1.21110478,,,,,,,,,,,,,,1.05,
,,,,,,,,,,,,,,,,,,1.110176526,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,1.153732949,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,1.196920222,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,1.111558986,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,1.142835355,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,1.222944672,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,1.148281763,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,1.109240418,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,1.18988463,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,1.033967633,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,1.098132692,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,1.118793505,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,1.140061955,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,1.131185312,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,1.10310497,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,1.100057745,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,1.186103338,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,1.114920114,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,1.036702507,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,1.153385062,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,1.058006309,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,1.129790023,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,1.161389061,,,,,,,,,,,,,,,
