GN_GB_ND_SH_DNA_VM_HO-1hbtR,GN_GB_ND_SH_DNA_VM_HO-34IaB,GN_GB_ND_SH_DNA_VM_HO-7IkeA,GN_GB_ND_SH_DNA_VM_HO-9W9pq,GN_GB_ND_SH_DNA_VM_HO-Cv7xc,GN_GB_ND_SH_DNA_VM_HO-Db5kr,GN_GB_ND_SH_DNA_VM_HO-eAB8c,GN_GB_ND_SH_DNA_VM_HO-EAskK,GN_GB_ND_SH_DNA_VM_HO-eY9y0,GN_GB_ND_SH_DNA_VM_HO-fl8X9,GN_GB_ND_SH_DNA_VM_HO-idzZd,GN_GB_ND_SH_DNA_VM_HO-ieC5u,GN_GB_ND_SH_DNA_VM_HO-IMqGo,GN_GB_ND_SH_DNA_VM_HO-j6Sse,GN_GB_ND_SH_DNA_VM_HO-LOXXL,GN_GB_ND_SH_DNA_VM_HO-OnqTn,GN_GB_ND_SH_DNA_VM_HO-qRVHP,GN_GB_ND_SH_DNA_VM_HO-RMRJ9,GN_GB_ND_SH_DNA_VM_HO-xAeWp,GN_GB_ND_SH_DNA_VM_HO-XnieG,GN_GB_ND_SH_DNA_VM_HO-ybTm8,GN_GB_ND_SH_DNA_VM_VE-2VJKp,GN_GB_ND_SH_DNA_VM_VE-32QOv,GN_GB_ND_SH_DNA_VM_VE-76HfD,GN_GB_ND_SH_DNA_VM_VE-DI4Wa,GN_GB_ND_SH_DNA_VM_VE-fn2xX,GN_GB_ND_SH_DNA_VM_VE-htsBX,GN_GB_ND_SH_DNA_VM_VE-kxcsh,GN_GB_ND_SH_DNA_VM_VE-lHB6Q,GN_GB_ND_SH_DNA_VM_VE-LrC1E,GN_GB_ND_SH_DNA_VM_VE-SrDKP,GN_GB_ND_SH_DNA_VM_VE-tVcYY,GN_GB_ND_SH_DNA_VM_VE-u5yO7,GN_GB_ND_SH_DNA_VM_VE-U7ecJ
1.832221617,,1.904418333,,6.863311688,6.151038576,4.553230212,5.602698629,1.782587282,2.151970735,,10.06479612,1.922214285,2.173,11.72451621,6.622662214,8.358479477,6.827011783,1.888466287,,3.551137363,1.46390796,3.870715483,,5.7659578,,1.882775975,2.854169083,3.8049835,,2.895715767,8.461879417,1.634444444,1.357496405
1.773698362,,2.6857833,,7.010091743,6.359567901,5.153735972,1.092622485,1.851213354,2.417085731,,2.515301045,2.5889696,2.0348,12.01927586,7.860043817,11.17042993,8.5441774,2.131647873,,1.706461267,1.911807508,5.723350161,,5.871704267,,2.302233237,2.25550066,4.4745206,,3.818277283,13.03151876,1.575897436,2.883985579
2.294837458,,3.209597507,,6.960457516,6.333333333,4.816030078,4.987142254,1.919839427,2.222948033,,4.257829002,4.56188945,1.513333333,12.63359589,9.758897,10.46509897,8.102370417,1.994650923,,7.9108402,2.047016691,2.007042905,,6.113590932,,3.7470711,1.230742652,3.905751,,11.87171705,1.600463068,1.56,7.393435
7.087120066,,4.5759337,,6.81461039,6.387349398,6.854917975,6.457565667,4.797783643,2.683163372,,4.073825283,7.323577133,1.69,6.900502312,9.509300134,10.92982381,7.252357741,2.268434613,,12.75391333,4.406682422,4.19052055,,6.832170333,,2.922779136,4.935053,5.920450747,,10.5988682,1.166157007,1.776,2.746155714
2.087101679,,2.264020814,,6.456918239,5.636936937,3.326274981,6.271189133,1.303496017,2.080083618,,3.7594798,7.360257683,2.222,8.36891009,6.034959272,10.14864083,7.90238085,1.783230119,,1.750201088,1.656222881,7.910218883,,7.55682115,,2.702892241,3.675935583,2.69029646,,2.387009476,1.625604833,1.617619048,1.337164
1.401367413,,3.760078738,,6.321543408,5.474774775,4.805403257,1.627215644,1.560410689,2.404332764,,3.430842083,5.5431678,1.615416667,8.899667619,5.553671383,14.57048006,7.251341915,2.220700032,,1.559149443,2.674117479,6.185750583,,8.818026417,,3.31142595,2.8993912,4.441377589,,3.756448454,5.456709873,1.8375,1.702340396
1.306308623,,2.568972167,,6.601851852,5.918429003,6.740382088,2.71416649,4.189114115,2.118197175,,5.9295163,7.893020517,2.04,8.84454905,8.015721439,15.04406053,7.398270467,1.904762533,,1.740999731,1.946807643,1.78986151,,6.601949333,,3.700229407,2.973423967,6.020345585,,4.2189926,2.891657691,1.678571429,1.9425623
1.385535436,,1.758200638,,6.799680511,6.148816568,6.518854119,3.801117335,4.135832596,2.438590963,,6.552240433,1.509568977,2.015714286,8.444731228,1.822679479,14.07863993,7.23658125,2.307387401,,5.241567864,1.551611909,2.997698767,,7.322012367,,3.737197946,3.043884767,5.313521021,,3.929107085,2.1650953,1.8175,2.235150119
3.449005966,,1.843609133,,7.050645161,6.644409938,6.311116976,4.888068181,7.20736285,2.697172465,,3.061721401,4.800508067,2.0485,8.499090092,8.734891115,10.50802768,11.00358255,2.478881645,,3.442546825,1.4668713,4.205536024,,6.915436847,,3.774166485,1.689091627,5.922953318,,3.4441154,1.567110521,1.722352941,2.854694093
2.107065455,,3.678171073,,6.972435897,6.445201238,5.500407102,5.975019027,5.222899217,2.474864779,,1.834739717,6.619514583,1.997777778,8.209099129,6.027793755,7.52544075,5.993799267,2.328464448,,2.283569948,2.329693148,5.413373281,,7.96448249,,3.811135025,1.071264746,5.381234605,,5.04218975,3.206075467,1.455,2.537675237
1.876909537,,2.8514171,,7.050326797,6.529429429,4.562050335,7.061969872,7.8770738,2.388773354,,3.928566965,2.449116422,1.899090909,8.594845657,9.500001883,15.67727385,7.931955317,2.298813422,,1.764426034,2.058238847,6.621210537,,6.60793219,,2.488889259,3.621173967,4.42647474,,6.436491648,2.878352778,1.691666667,2.02236289
1.883639522,,6.61223895,,7.004761905,6.702083333,6.828660925,8.148920718,8.111316283,2.312606241,,3.507048667,5.687656433,1.68625,8.041224783,10.29877177,19.45691846,6.644490153,2.143883106,,3.813865333,3.7986031,7.829047794,,7.712560683,,2.504750564,3.02620875,6.535259506,,3.070915615,1.973557,1.586,1.76479952
1.385547961,,4.09330055,,7.199378882,7.173590504,4.001533298,9.235871564,9.1342204,2.200768574,,3.508133583,5.316419508,2.218666667,7.617076142,5.594565354,19.65999354,7.563940335,2.038354243,,3.208618281,2.662243667,9.036885051,,6.983741933,,2.2427139,3.10569985,3.65713829,,2.099338749,1.633379473,1.69625,3.806436431
3.672718739,,2.377515798,,7.215286624,7.20960961,4.009533041,6.029694683,10.06298683,2.347825037,,3.998073333,3.251085301,1.9325,7.665192822,6.115852375,19.5623033,6.531376033,2.225075688,,2.117013567,1.776446001,10.24472231,,7.086284922,,4.895207922,3.607510883,4.020501628,,3.773584776,2.191014943,1.55,1.998590519
1.505731357,,2.528462746,,7.265483871,7.294378698,6.514975488,2.845315014,1.779864283,2.442059206,,3.852396797,9.51239495,1.964615385,14.09203506,7.023335981,19.56127054,7.464677033,2.285876096,,1.7339648,1.863290625,5.737837933,,7.111583424,,3.051508404,3.4185462,5.971527711,,3.17718665,2.5790546,1.52,3.317122917
2.799027763,,5.37905875,,7.357877814,7.465875371,4.495628184,2.119896135,5.340354119,2.127925912,,4.113222483,2.029163527,1.926923077,7.677176789,5.825232241,5.836709704,7.3160158,1.861601817,,2.484239948,3.445952011,2.518294147,,7.399450133,,4.669139617,3.894305967,4.140260522,,3.170534917,1.465385783,1.713846154,3.690214357
2.899174604,,5.727366833,,7.352681388,7.125382263,9.247222742,3.503665157,6.497117679,2.405661287,,7.791700967,6.839120033,1.591818182,14.2268221,4.778454111,18.19637845,6.919100363,2.207331044,,3.32097945,3.435117017,1.434299306,,7.39057175,,5.44166195,3.33335115,7.406962136,,3.67912805,1.286661266,1.81,5.598399898
4.78953875,,7.953047088,,6.951768489,6.496996997,2.530047381,4.88743418,4.779457001,2.375968101,,3.991876633,6.3351707,1.35,13.72042108,6.429911679,11.19918361,7.463392183,2.223187827,,1.547862153,4.639836234,4.227177996,,9.282332733,,5.778725117,4.794253881,2.664722419,,3.632403,1.52361178,1.772857143,7.33022135
6.19607849,,10.55972863,,7.288271605,6.834821429,5.183894342,4.48833175,2.06897215,2.031937703,,3.908132884,6.237817617,1.35,14.3109106,6.212315339,14.0850269,7.586755583,1.741858023,,1.615371109,5.785417383,7.020056686,,9.4584231,,6.000923517,1.79782268,4.865187763,,3.777746767,9.361544317,1.571538462,1.855972174
1.384381385,,2.294587868,,7.067405063,6.749249249,4.636764432,5.758888683,4.887279333,2.020124847,,8.342283833,2.197024503,1.486363636,12.97191749,5.162258438,13.51371088,8.275405542,1.777842697,,1.643317456,1.817389829,9.812935376,,7.45260275,,3.275314627,3.147233567,4.388057959,,7.397339833,5.686024233,1.802352941,2.112036237
1.742948824,,2.532293667,,7.292789969,7.004464286,4.661217468,3.431523172,1.850448017,2.285086509,,3.97914478,5.947755167,1.415833333,12.97521484,7.769323,18.85367088,11.66855637,2.108552276,,9.230528017,1.953280273,3.833814864,,8.9310208,,2.645474911,3.24620795,4.604351725,,3.742445417,2.60651539,1.954444444,1.901780175
1.392796018,,4.986675353,,7.348447205,7.159813084,4.732088434,3.912403506,4.414872542,2.330363731,,3.949302833,3.956101438,1.963333333,13.19441386,6.603071105,17.56383438,11.90113017,2.156749956,,6.038030067,2.897088889,4.332604517,,1.974938786,,4.042198853,3.5730413,4.161809645,,3.831773332,1.218977731,1.275789474,2.642674941
4.123140931,,4.561812483,,7.371803279,7.132743363,1.535306731,6.9437371,6.6679035,2.206366471,,3.008845204,2.514973322,2.055,13.16737664,1.394276874,13.56169817,6.8823485,2.014996194,,2.836250672,2.767554508,3.103648394,,5.841414732,,2.675085313,3.055668966,1.537585872,,8.24910295,2.524336492,2.428181818,4.794024712
3.989163503,,2.908667123,,7.319871795,7.06941896,1.378661276,5.430576583,4.444108424,2.239194982,,7.395018017,8.0902498,2.026666667,13.49607356,1.941050522,18.7048724,10.47590115,2.078344483,,1.618542,2.597140912,6.08062733,,7.863218667,,4.170775033,3.486055695,1.41024501,,3.695594898,3.230302133,1.854615385,2.477744417
1.93416718,,3.5414669,,7.240062112,7.040243902,1.265078764,6.507079567,3.587580337,2.389575369,,3.9180366,7.295304767,2.082666667,13.59510409,2.48782417,13.12191375,2.601591573,2.164525881,,2.760775067,2.434925966,10.22505863,,6.673593467,,2.656861022,2.882369317,4.10503613,,3.695481367,1.322787857,1.596578947,3.41982105
3.167528441,,4.55656305,,7.723343849,7.868975904,1.069857839,7.07127465,3.802606757,2.642937103,,4.0543893,7.2796472,2.056666667,14.09247898,3.034597818,13.21446677,5.597124953,2.245717309,,3.890220305,3.377731017,3.944797,,7.07672195,,3.26094475,7.06952765,5.7456235,,2.744854662,6.4632999,1.337,2.091208536
1.696922036,,4.977003052,,7.515064103,7.611607143,4.153483167,1.548847077,4.261145034,2.453198901,,7.621735296,7.44833805,2.089375,13.82131738,3.581371466,13.20161921,6.79135565,2.20001527,,1.558316789,3.483828733,6.076742967,,7.1615045,,2.242271788,4.073900317,8.624147101,,7.03941545,1.508452292,1.83125,1.748151035
1.435979019,,3.847214695,,7.622429907,7.754545455,5.906393364,8.304116717,5.646897033,2.284994624,,5.426637533,7.435897517,2.017727273,13.39430232,4.128145114,13.31611515,7.796007417,2.130289286,,6.30288,2.744825857,7.002985317,,4.603441205,,2.990105567,3.2629188,6.37434194,,3.623632233,6.698107567,2.395714286,2.199759043
1.650193106,,2.353445633,,7.833018868,8.108284024,8.927135151,7.004853068,4.036615459,2.247950085,,3.267366192,8.177093783,1.651818182,11.71135248,4.674918763,13.22708765,7.85759225,2.087608544,,1.825293862,1.928909298,1.413805179,,6.3832042,,2.161611085,1.134324134,7.700681337,,3.776470533,5.28359915,1.993703704,2.99588886
2.582757382,,2.634432362,,7.781269841,8.132326284,6.521307854,3.03105397,8.5490062,2.461404298,,3.020884875,7.401856683,1.7425,14.60838917,4.95035497,13.07917222,8.56712945,2.164265657,,5.184611367,2.125210731,9.052028633,,8.139988169,,1.854754038,1.549742368,4.289031171,,7.760447269,1.634150898,1.945405405,1.231758946
1.694557982,,5.545917317,,7.362295082,7.543026706,8.200288556,3.795457424,6.8885287,2.735028952,,4.233452617,10.3660181,2.1,15.10848457,8.093591933,19.11677101,4.869956421,2.327341254,,4.661780017,3.103911927,6.468151864,,7.745166793,,1.72767238,4.0522847,7.366225988,,5.213340333,1.482995554,1.510952381,1.383162364
1.924111833,,3.837512888,,7.49054878,7.275975976,4.792911784,5.751788212,8.990803417,3.013622836,,4.1025875,1.94675059,2.125,14.63349568,3.897530933,19.4523908,7.511452633,2.445597057,,1.72825115,2.547485332,2.658740243,,6.892226367,,2.007505,2.661621017,5.070431728,,2.810059125,1.795014083,1.645833333,2.862669362
2.341076864,,4.875267317,,6.741233766,6.7528125,7.581063889,5.857583233,4.02805578,2.764182705,,3.091166566,5.012606229,2.022727273,15.60477692,6.445460695,19.63025103,7.847708083,2.362582139,,1.706122804,3.09880117,4.950009604,,8.831800983,,2.862470947,4.0152203,7.310261772,,3.053262623,2.113177068,1.95,2.01647739
4.205735782,,2.130766321,,7.906796117,7.943072289,5.634598857,7.13720415,5.150181967,2.48004131,,5.747612783,7.547152183,1.926,15.23624871,3.535702518,19.56604659,9.4812005,2.250501546,,1.934941983,1.745168833,4.975508568,,6.571197867,,1.802387055,3.437125217,9.067012541,,4.109687133,1.743361504,1.688947368,1.578038
2.709049255,,2.915804922,,8.091772152,8.014749263,7.662261427,3.139141783,4.82086065,2.619299294,,9.083238965,7.948811133,1.787058824,15.83261075,7.905048683,19.38516923,8.32019775,2.33894425,,2.195773421,1.76114875,4.422944583,,7.615765416,,3.885100254,6.95590345,6.897651305,,4.052137333,2.048424817,2.232783505,2.233942717
1.6825036,,2.651582893,,7.926349206,7.780758017,9.981202605,5.376952833,4.884001509,2.446722031,,3.737973165,7.748968667,1.948461538,14.0447096,6.666797814,19.48806804,11.10075577,2.279780006,,1.865903431,1.983696326,7.620663583,,7.49808922,,2.898818345,4.480312117,6.877895735,,3.085305646,1.783762193,2.267894737,2.438477556
1.827038083,,2.538294269,,7.855031447,7.737091988,7.516707646,5.543960867,3.32883345,2.396852624,,8.89423495,6.986617175,1.926666667,14.37206023,7.723799717,19.510861,7.1596394,2.329915319,,1.922510627,1.83508348,9.2067223,,6.706812067,,3.8901514,2.548277708,10.52072355,,5.422743517,2.023485475,2.759918033,4.790598018
4.33926865,,10.90303217,,7.513580247,7.138416422,7.506392265,10.65211579,4.139038051,2.40202652,,7.04010471,8.163342795,1.757777778,14.45605989,5.529526925,19.77846323,7.840136667,2.441277373,,2.034166322,5.882833333,4.140212667,,5.006597412,,1.765226565,2.468745912,10.17990716,,8.004658158,1.788686341,2.885849057,1.678647117
2.206302712,,4.997478271,,7.758974359,7.282492582,11.08247548,6.205781367,3.396283976,2.46508718,,4.325311083,7.011053733,1.819411765,10.68764937,6.322915458,19.47997105,7.4026092,2.447671931,,1.763156915,3.27260825,3.942742088,,1.288378464,,2.140802073,2.355058313,10.87233829,,3.347844706,2.071427491,2.845581395,3.003077862
2.9643409,,2.858128055,,7.42483871,7.055325444,10.56170093,4.636592733,3.916138,2.41216473,,3.920904917,13.82365967,1.76,11.85599249,2.250568304,19.56773343,7.218456967,2.392170275,,1.8962013,2.569328558,8.213907767,,5.491197417,,2.0443548,1.28569369,6.480544919,,9.336325883,1.602949471,2.76184466,3.188836
7.03942935,,4.344741817,,7.538601824,7.085630499,11.14050492,5.08598256,6.649986367,2.478821735,,3.9705014,7.126834483,2.175,10.9540362,3.721588954,20.27620931,5.938858121,2.442271003,,1.9461121,3.187694735,11.35439187,,2.233013633,,2.296161239,2.126282067,7.035975333,,7.036197524,5.963244047,2.230793651,2.500738571
2.20841614,,5.856789,,7.6284375,7.569879518,6.971243034,3.712812778,5.372563271,2.488210415,,5.946091767,6.245879917,1.231666667,12.45323263,5.192609605,14.12120318,1.573219104,2.486588165,,1.827459571,3.690523932,2.712661417,,5.365176917,,1.77611812,2.451625894,4.079776773,,4.052300017,1.904438186,2.488157895,4.029816172
3.891797614,,6.877899417,,7.809615385,7.695014663,7.658275464,6.11879935,4.812536908,2.348335023,,11.14545072,3.003747719,2.012,10.6164569,6.225481138,19.85258137,6.949168133,2.32753246,,7.689756127,4.10508235,3.927749696,,4.80296155,,1.851308441,2.490799073,5.067974148,,3.566734783,2.746822417,2.191129032,1.190811911
1.560469608,,4.577374733,,7.819230769,7.601515152,4.819615706,6.571706682,4.333414818,2.327777969,,5.6629349,2.113956082,2.036666667,10.45957951,6.363624389,14.06104183,3.631388483,2.324183994,,2.142325967,2.885011729,2.764162936,,5.403979333,,1.647385971,2.330231578,8.933376366,,3.820827333,2.721911804,2.279655172,1.845775678
3.220918237,,2.147830271,,6.856610169,6.720063694,5.769171183,6.093412729,4.18898365,2.323168312,,5.2465216,7.500354033,1.99125,14.03848171,6.539504204,13.39039,6.699051117,2.299525818,,2.710921467,1.821759292,5.0373149,,7.066768417,,1.717765275,1.971193508,7.412565417,,5.3230407,2.917075633,2.733125,1.625668782
2.660129719,,3.042349422,,7.947003155,7.707309942,10.53569306,6.0333414,6.105457303,2.466769428,,4.08229395,5.659603983,1.726666667,16.01799231,6.690169857,13.72626939,1.25192067,2.567232745,,2.431251305,7.625672386,6.195371419,,5.012032383,,2.582148417,2.432036459,4.749968836,,12.01588783,1.688665291,2.434153846,2.452423926
3.493557337,,2.564646268,,7.89047619,7.775,7.717519322,6.812494983,3.88388884,2.489746236,,3.825106083,7.751926233,1.94173913,16.83206068,5.602874161,12.14181433,6.4983309,2.469158539,,2.859503373,2.04891734,5.524300833,,7.719813797,,2.094682868,4.663968091,5.972879316,,5.207092783,1.204415776,2.457708333,3.315135051
2.995409733,,3.841862883,,7.994670846,7.601801802,4.935017338,6.049996467,5.651729634,2.468306228,,6.811661067,6.632841967,2.126666667,17.01913011,6.366777983,12.22198663,7.202759883,2.489880935,,1.785763123,2.855717127,4.704222733,,6.084923083,,1.931391114,2.527218785,8.796982418,,4.700218867,2.052816067,2.305409836,2.10731405
3.319395017,,2.729138333,,8.0090625,7.802108434,6.418294044,6.288433983,4.427326517,2.395064567,,2.863416938,13.68146598,2.03125,16.66050667,3.030578643,12.30033432,9.619442417,2.382879176,,1.246497481,2.176269203,6.394149717,,6.84633755,,1.693735833,3.203952629,6.31727638,,3.913611867,1.905610117,2.801596639,1.768374889
1.376500442,,1.972097078,,6.393729373,6.420792079,9.538045036,7.040091683,6.053585617,2.420434043,,4.10687055,7.980521433,1.945833333,10.75279439,5.934594509,12.55161493,6.766219967,2.310618526,,1.929474283,1.634323658,4.824822767,,7.750466567,,1.621637023,2.362970461,6.338229098,,3.61827265,1.937025611,1.860425532,2.003003433
1.384177222,,2.4198681,,7.453432836,7.126060606,7.345425513,7.309811708,5.998161439,2.055225752,,4.031109367,3.048039177,1.991111111,10.40718724,5.424237119,12.25440716,9.649382254,1.829274351,,2.019648747,1.731264073,5.116946983,,6.678168807,,2.328803858,2.026320912,6.374246383,,7.05642275,4.2885484,2.557029703,1.192700316
3.679550633,,1.712914319,,7.48757764,7.1771261,6.959158038,7.14374022,6.796333483,2.281179287,,8.194081382,4.621351257,2.096666667,10.22675594,7.457588729,12.76089701,7.781215917,2.176497312,,2.003675707,1.223065573,7.2571298,,9.392899436,,1.833286733,2.405626242,5.553231296,,2.936424028,5.5735037,2.60443609,1.245744604
1.480946683,,2.488399351,,7.523602484,7.20619195,6.899078316,6.097548083,4.189832948,2.024393717,,2.546804163,4.230802892,2.041111111,11.04220892,6.531538283,13.11858133,7.766539933,1.799782149,,5.5933817,2.833095758,7.151334264,,5.839396335,,2.651889697,3.482765857,5.234075321,,3.9630647,4.769670038,2.40877551,1.576028724
1.469904093,,5.078145233,,7.727848101,7.351506024,5.672041077,7.585651867,6.780461867,1.953558672,,3.584979,2.670172515,1.985555556,11.24347539,6.559616929,12.46075589,10.94185097,1.791966629,,4.7107419,5.940202283,7.756290173,,5.576854559,,1.825652911,1.413837248,12.88375756,,3.9267147,5.078006317,1.533636364,2.366421759
2.607629172,,1.325433642,,7.789341693,7.386011905,5.853043395,8.073685312,5.748639496,2.357186869,,10.30726597,2.502792933,1.985,11.85639352,5.127743858,12.93853119,9.424602184,2.224977327,,4.083496745,1.314784561,4.741248983,,7.386821967,,2.454647564,4.073021438,5.279214875,,9.015993159,1.750293283,2.562857143,1.687532474
5.328207533,,1.841054509,,7.4840625,6.726586103,13.76411827,5.858492153,3.326903087,2.299328616,,8.383534853,4.262197062,1.934,10.20209006,8.063364633,19.69389226,11.97820138,2.14598334,,4.266645433,1.764327561,8.804110317,,6.88991285,,2.446205842,2.875452439,8.992389908,,2.474692693,6.70520278,2.734567901,2.059383241
2.719995207,,2.820953931,,5.401393728,5.538513514,5.752366418,7.278282483,1.587291566,2.273848316,,6.061746387,2.844024893,2.0025,19.51380962,8.36267015,13.65322493,5.912672043,2.102371105,,1.528619,2.377322622,11.77103187,,3.988876627,,2.793740564,2.795437055,11.23342542,,3.904494732,4.446124404,2.53483871,6.996409123
1.725324278,,3.289659873,,7.98474026,7.763496933,9.682007345,6.086548646,6.364078017,2.299310878,,4.561352872,4.061386484,2.007,18.24092137,7.71308267,13.01400653,7.1224768,2.078046807,,6.154903383,3.272172597,4.012391475,,7.1472059,,1.703619787,2.627114891,13.22548372,,13.08206338,4.3559899,2.222962963,3.259712183
6.753464115,,2.439002003,,7.958412698,7.600911854,12.09118905,8.051711867,4.437898499,2.275031742,,7.087641352,2.374376603,1.604285714,9.775780181,9.259920667,13.86217988,9.4827817,2.058814807,,3.92025315,1.574011882,8.65964615,,4.997290167,,2.383414183,4.442807656,7.480194747,,11.46087391,1.428788814,2.393898305,3.4347756
7.35630385,,3.833064583,,8.139263804,7.66554878,13.46652824,6.7549862,4.651942133,2.240986639,,2.857049068,4.151679984,1.625,17.72215502,6.547687683,14.59929273,8.069261717,2.084169882,,5.984700917,2.527052877,5.228398926,,4.085031475,,2.121969082,2.512396875,4.273531917,,6.886482016,6.371464183,2.087471264,1.647715491
3.027904963,,4.03963775,,8.13404908,7.533030303,8.26110857,8.129812583,4.921543067,2.002360238,,9.600337243,8.400635758,2.096363636,17.86570786,6.062896035,13.88223977,5.993960183,1.780978597,,1.337578891,2.668684417,9.093484517,,6.938119717,,3.097650693,3.49885275,8.052839012,,5.625170187,1.660626926,2.807777778,2.178624825
1.082045415,,3.164658717,,8.174598071,7.610946746,5.132208988,8.3348501,8.177072917,2.34778571,,9.123022083,1.258750037,2.045833333,10.02987304,5.971259241,15.24233886,10.21415612,2.119270981,,5.309509683,2.485659203,6.6880954,,10.17338593,,4.042121908,,5.676064999,,11.03283763,4.77362245,2.593309859,1.995118796
3.77670381,,4.166022617,,8.362101911,8.103293413,8.568233544,7.493498667,9.311435217,2.252725636,,1.703914959,2.641799569,1.76,17.63757994,8.076974733,13.77900638,7.81092885,2.00565219,,1.541610036,2.825099931,11.21811507,,5.285617733,,2.509013867,,9.145134256,,2.500856789,6.012897017,2.19972973,1.985506602
1.525838569,,4.60727195,,7.961370717,7.729117647,6.654319059,7.965146746,5.198384183,2.260379612,,10.52403741,3.214058337,1.473333333,18.90075627,8.092792678,13.78340976,6.390247433,2.011348277,,4.333817117,3.104803492,11.50792383,,3.069399183,,2.096268418,,9.600068071,,12.2255036,1.610853463,2.111612903,1.785453978
3.841944633,,2.736324038,,7.802302632,7.354654655,9.600949833,6.985505867,8.00025395,2.296597394,,9.312183882,2.905897347,2.08,17.87423249,6.147535825,12.92850181,9.592716069,2.096716188,,5.388858483,2.156005517,7.94170835,,4.096628283,,1.834210717,,14.0022319,,9.79406975,1.258645885,2.298125,2.98167195
1.414485036,,5.178034083,,7.555414013,7.147005988,10.27147549,7.779145517,6.757166263,2.277538557,,9.093326694,1.923873185,1.994615385,18.81907012,9.284959517,21.04489878,14.83304,2.08156637,,1.59474035,5.917827657,10.90431717,,3.414052887,,1.880648702,,,,2.044817378,2.020601428,2.646511628,2.995830883
6.9166176,,2.148394712,,4.518439716,5.076556777,15.04577756,8.690672533,6.840549017,2.329991327,,1.492725762,4.356911806,2.065,19.94731733,8.64676185,19.98288533,8.283097283,2.142996821,,1.387170443,2.213068283,8.1359106,,4.5507259,,3.438359133,,,,13.85188054,1.643306052,2.26,1.42424684
6.811323417,,4.976648033,,7.400636943,7.113173653,,6.891358317,3.941463985,1.932494873,,7.105541792,6.126335889,1.919166667,19.64364223,8.861064783,20.27962387,5.375855983,1.730937712,,1.863432674,6.144981091,11.9750053,,7.962781034,,4.28393525,,,,9.956693342,3.927524153,2.45304878,1.409140183
2.11143895,,2.579831316,,7.51503268,7.28969697,,8.73482775,5.636323661,1.878782017,,3.519052889,2.604814702,1.930555556,19.59517188,8.748085917,19.75717844,6.573819483,1.682862165,,1.418443983,3.975451362,14.32830917,,5.148465267,,2.199487833,,,,13.0259925,3.919168983,2.4684,4.597024367
2.144434571,,2.61764525,,5.737037037,6.102447552,,8.324231333,6.112083317,1.912012561,,7.462279677,7.427722935,2.015714286,11.83196657,6.499031492,20.28351545,5.571034141,1.71627616,,3.609323817,2.23266895,7.006091983,,4.240768045,,3.817534733,,,,1.777622944,7.018922517,2.127307692,1.680838513
4.082105183,,3.639571167,,7.818471338,7.470958084,,8.35306385,8.093588171,1.865760767,,4.079039562,5.128364682,1.984,19.52258708,6.529641915,20.58255719,6.54454655,1.655656395,,4.305505283,2.7894365,13.64008658,,4.617248581,,3.300649182,,,,7.347342078,2.767651102,2.675655738,5.052875467
2.466838567,,2.663266586,,8.103908795,7.829912023,,7.573665667,5.5871408,2.323308182,,6.726491414,4.745601421,1.716,18.23325913,6.538919,10.85447837,11.49613036,2.198780602,,6.665124017,2.581849567,9.513812383,,6.089681733,,3.0615758,,,,3.304147614,4.639783308,2.785655738,1.998163528
4.890611117,,2.998833367,,8.226498423,7.88253012,,6.485359717,5.729348967,2.244280457,,3.513522274,5.038102953,2.0775,10.43910809,6.261662684,12.72978596,7.665715933,2.186013423,,2.815046857,3.53774845,10.80572468,,7.031711417,,1.798123192,,,,10.19430914,5.160394561,2.457931034,1.150293646
1.612091397,,2.284431018,,7.881931464,7.562130178,,7.115002867,6.4698096,1.967548472,,10.54425296,8.29515359,2.04625,19.59426246,6.619635138,12.8183341,4.37528765,1.870586934,,4.043990983,3.791497133,8.330916483,,7.88636374,,2.214986241,,,,3.689583319,1.186151331,2.860973451,1.053128197
1.383111983,,2.514372947,,7.639805825,7.418012422,,5.683772333,4.858443683,1.977816831,,5.945019329,5.26149375,2.031176471,19.71730745,6.28121386,12.9881898,6.389198393,1.800593694,,6.654039378,1.131894734,5.2964316,,5.776534433,,2.809962467,,,,6.488244164,1.311048208,2.608142857,2.420506286
1.362132061,,3.099541953,,7.856146179,7.628787879,,5.014376425,6.072439667,2.394727776,,4.474482918,6.389865016,1.858095238,19.35814815,7.124066,13.44425776,8.477545217,2.249366249,,1.534348982,,7.02431895,,3.056931949,,3.860967449,,,,3.216181849,1.6080382,3.484294872,1.49790555
2.237995821,,2.608888654,,7.688714734,7.442201835,,7.853077147,4.740634892,2.299532326,,7.577229989,,1.895,10.39295459,6.985521649,21.23741227,10.63928143,2.088156597,,1.712747778,,5.0460411,,4.001016379,,2.462917797,,,,11.73796377,4.9794134,2.668984375,4.46134331
1.965013983,,2.259772842,,7.85686901,7.731360947,,8.103139333,2.21934636,2.010676137,,10.26558375,,1.845555556,10.14729772,10.055668,20.88942446,11.85611019,1.785587506,,6.50185295,,3.791058173,,4.888769117,,2.392512763,,,,5.766906743,1.722099865,3.5396,1.205592044
3.975975298,,1.68257822,,7.897039474,7.52969697,,8.959940217,5.710058861,2.296637152,,2.778111353,,1.906428571,10.21734647,7.940863051,20.45301205,7.703798467,2.111258805,,1.436389444,,6.327949884,,9.953529091,,2.848451136,,,,4.371202276,7.547351176,2.981100917,1.711722607
