GN_GB_ND_SH_DNA_VM_HO-1hbtR,GN_GB_ND_SH_DNA_VM_HO-34IaB,GN_GB_ND_SH_DNA_VM_HO-7IkeA,GN_GB_ND_SH_DNA_VM_HO-9W9pq,GN_GB_ND_SH_DNA_VM_HO-Cv7xc,GN_GB_ND_SH_DNA_VM_HO-Db5kr,GN_GB_ND_SH_DNA_VM_HO-eAB8c,GN_GB_ND_SH_DNA_VM_HO-EAskK,GN_GB_ND_SH_DNA_VM_HO-eY9y0,GN_GB_ND_SH_DNA_VM_HO-fl8X9,GN_GB_ND_SH_DNA_VM_HO-idzZd,GN_GB_ND_SH_DNA_VM_HO-ieC5u,GN_GB_ND_SH_DNA_VM_HO-IMqGo,GN_GB_ND_SH_DNA_VM_HO-j6Sse,GN_GB_ND_SH_DNA_VM_HO-LOXXL,GN_GB_ND_SH_DNA_VM_HO-OnqTn,GN_GB_ND_SH_DNA_VM_HO-qRVHP,GN_GB_ND_SH_DNA_VM_HO-RMRJ9,GN_GB_ND_SH_DNA_VM_HO-xAeWp,GN_GB_ND_SH_DNA_VM_HO-XnieG,GN_GB_ND_SH_DNA_VM_HO-ybTm8,GN_GB_ND_SH_DNA_VM_VE-2VJKp,GN_GB_ND_SH_DNA_VM_VE-32QOv,GN_GB_ND_SH_DNA_VM_VE-76HfD,GN_GB_ND_SH_DNA_VM_VE-DI4Wa,GN_GB_ND_SH_DNA_VM_VE-fn2xX,GN_GB_ND_SH_DNA_VM_VE-htsBX,GN_GB_ND_SH_DNA_VM_VE-kxcsh,GN_GB_ND_SH_DNA_VM_VE-lHB6Q,GN_GB_ND_SH_DNA_VM_VE-LrC1E,GN_GB_ND_SH_DNA_VM_VE-SrDKP,GN_GB_ND_SH_DNA_VM_VE-tVcYY,GN_GB_ND_SH_DNA_VM_VE-u5yO7,GN_GB_ND_SH_DNA_VM_VE-U7ecJ
6.062292417,2.0720544,2.658415017,,5.50648855,6.139583333,5.1020806,5.217980967,7.50091485,2.447807594,,2.796095229,9.296081283,2.5,4.688832414,5.560657214,2.1448723,6.823003533,2.250571618,,8.002601733,3.28947925,4.389693333,3.264647533,5.677090317,,5.1698796,5.374978267,3.469430467,,2.922974707,7.767897033,20.0,2.040067205
2.15991335,2.616297915,5.882473248,,5.364074074,5.963957597,12.86755682,4.788961153,4.356330389,2.407246977,,2.55088975,8.886731233,2.5,4.859494022,4.770516636,2.067686032,6.827661083,2.214379596,,9.955282667,2.329682466,3.798052576,2.348665967,4.14082465,,2.453838209,2.417133833,11.39711792,,2.433528332,9.495908483,20.0,4.22184467
2.779841983,2.031647333,3.199432896,,5.361507937,5.914173228,8.862411467,5.8463589,6.391629559,2.399515801,,2.504754983,3.02886085,2.5,4.798862566,6.764826267,2.120742957,5.107489013,2.217209186,,8.045743086,3.729977865,8.431064983,2.77493065,4.55662039,,2.986655567,4.601062783,6.966926617,,2.869375364,7.592934875,20.0,3.322145397
2.474594494,2.0296073,7.211792563,,5.308298755,5.822222222,9.6933244,4.195436383,4.749118086,2.394812087,,3.362759431,7.55245925,2.5,4.228393109,4.759297491,2.194073508,6.496109883,2.203162318,,3.626767254,2.332434497,3.651704517,2.5845621,5.284158983,,2.703342655,5.27736225,7.732209417,,3.305222396,3.582627433,20.0,4.53477435
2.46211822,2.327432317,6.31045035,,5.121875,5.64270073,8.061469483,4.31459831,2.068277763,2.391017616,,2.021939775,8.660702367,2.5,4.42544506,4.728583868,2.237378298,6.272972517,2.199245171,,3.15435531,4.55085255,3.62371005,3.046081767,3.552159511,,2.373308518,7.988368183,6.609025075,,3.741069427,3.067722845,20.0,2.951552034
3.214632845,2.29955175,2.652299944,,5.137751004,5.636964981,4.497090593,4.308524034,12.77371975,2.453936206,,2.286393613,11.5209494,2.5,4.510668976,5.089559208,2.06245527,6.67753675,2.251387356,,2.389774344,4.22693815,4.133789033,2.962594583,4.4837845,,2.178184586,4.475577867,3.185604519,,4.176916459,2.210562886,20.0,2.652075845
3.903837678,2.092350644,6.070781333,,5.401449275,6.023507463,4.74224415,6.214431328,4.908144153,2.359856982,,2.550847451,7.089000267,2.5,4.524565333,10.3213205,2.251697316,8.663424617,2.172966059,,5.342647317,2.102233556,6.3747011,3.16819485,5.2005111,,2.465704595,2.340141683,3.164822821,,4.612763491,4.62052775,20.0,4.318986522
2.7304579,2.018200667,3.861364833,,5.446613546,6.142307692,8.243719413,5.188700086,5.989165783,2.333763707,,2.815301289,2.9473382,2.5,4.371332949,10.33300528,2.229041699,6.383514042,2.192829276,,5.442960633,3.929117083,5.261702567,3.1033412,5.032205136,,2.753224604,4.322110033,6.531459068,,6.108727217,6.118562783,20.0,4.502914356
3.715971933,2.0756585,4.153907133,,5.267871486,5.927091633,4.719525483,4.395772233,5.77131545,2.289021109,,6.979101433,7.031149617,2.5,4.245924035,3.007825148,2.209803508,7.75791545,2.147859318,,7.526001767,2.784346233,3.847788367,3.261853883,5.248003095,,3.040744612,3.2378734,3.29233122,,2.451411797,8.6373474,20.0,3.231731183
2.45703164,2.355516967,6.078542936,,5.1734375,5.763485477,13.10160998,3.552780333,9.658479084,2.304032174,,2.631486966,5.4632262,2.5,4.443308428,5.315396963,2.307029689,8.429571283,2.17269423,,3.39301059,4.6909341,9.1436187,2.8623524,3.785554873,,7.200646217,4.645127033,11.01695976,,7.271491633,4.076523153,20.0,6.397948317
3.054186033,2.045812583,3.349716616,,5.262139918,6.02406015,4.933663568,2.674093677,4.606371175,2.328190139,,2.217459869,7.231982867,2.5,4.351447835,4.997503638,2.102117714,8.633384441,2.211048555,,7.549272,3.816145961,4.583417491,2.071092709,6.843531511,,2.015884132,3.923740183,3.293931407,,2.887855447,8.415577136,20.0,4.2215551
2.005775596,2.262995367,8.098999417,,5.592,6.360363636,4.732832695,5.200020654,4.587151245,2.301377642,,8.262180117,6.215362481,2.5,4.843677425,3.557085705,2.010592461,2.016780259,2.1715793,,6.706098683,2.544591452,5.161219439,3.477322417,5.570245383,,3.825346963,3.636977317,3.128727259,,2.6159936,6.860129167,20.0,6.233978533
3.76353695,2.3777338,8.096282792,,5.161133603,5.828,8.810183767,5.607672939,7.644546704,2.325232484,,3.19413258,5.897717117,2.5,4.563545073,3.95393125,2.020955579,2.319551149,2.199265328,,3.981781155,4.920473271,6.95991505,3.088906181,6.1043947,,2.800414455,3.627160404,5.7303465,,2.399237283,3.469779277,20.0,4.036590745
2.268426832,2.1974923,4.744961707,,5.189140271,6.022529644,3.310479649,2.073511218,5.11538611,2.359354256,,2.628082267,5.850682975,2.5,4.523558083,6.629547,2.018333744,2.62232204,2.21750493,,5.255041056,2.078609293,2.273408468,2.833226158,4.8164057,,4.609664709,3.574722952,2.296591997,,5.364415811,4.764812178,20.0,5.443120183
2.969219067,2.389751733,6.562849459,,5.322727273,6.165758755,4.262488647,2.887454881,5.467703917,2.346952998,,2.9064551,6.061873939,2.5,4.39080131,4.650962797,2.107370736,2.92509293,2.203593561,,6.986067633,5.123631396,3.169218853,4.91994459,5.334125476,,2.310563365,4.875836617,2.753375465,,2.027885734,7.43185275,20.0,3.511279327
6.189052723,2.336041567,6.174173384,,5.318128655,6.113004484,4.95713655,3.701398544,5.4301931,2.392136204,,6.183338932,3.250863808,2.5,4.369855731,3.739603575,2.082608477,3.22786382,2.244091829,,4.007878892,3.194496621,4.065029237,3.979389483,7.234641583,,2.248395182,3.778674467,3.674420345,,2.477533253,3.081083903,20.0,3.6267785
3.103524651,2.062144,5.785497309,,5.311881188,6.056538462,6.753347917,4.515342207,4.513254321,2.338822461,,2.137594473,7.977335033,2.5,4.393749312,6.021167268,2.094919534,5.544404594,2.179116167,,4.457287579,4.355148239,4.960839622,3.635365633,6.55236915,,3.139720427,5.8589591,5.145288183,,2.713913167,4.765861414,20.0,2.554170005
2.468885305,2.887455967,5.396821234,,5.745652174,6.325,4.338086606,5.32928587,6.832584567,2.410074441,,2.722343792,6.171949783,2.5,4.60837482,5.147072537,2.117886886,3.836609979,2.238463839,,5.033408267,4.28881393,5.856650007,4.789163328,7.529353467,,2.452826889,3.858612622,2.90905291,,3.55332001,5.485179085,20.0,2.536510303
3.166419867,2.421026533,5.008145158,,5.930107527,6.79137931,6.61054436,6.143229533,5.196437083,2.459261883,,3.079224433,2.069341174,2.5,4.804609755,7.225344,2.021096177,7.415769876,2.256720282,,4.020378885,4.222479621,6.752460392,2.148290124,4.304364741,,2.684980288,3.041936881,4.826756257,,3.784594117,3.485259752,20.0,4.630563068
2.65439465,2.912547618,4.619469083,,5.941176471,6.802912621,8.939295083,6.957173195,5.869729741,2.4089255,,3.249780393,2.28545428,2.5,4.32260103,8.111235189,2.164167786,7.180068414,2.165687752,,6.92928025,4.156145312,7.648270776,2.431674102,6.0681987,,2.218127745,2.671629267,6.721057283,,5.52967595,7.542520467,20.0,4.98269769
3.843649567,2.26130945,4.230793008,,5.78452381,6.695061728,8.827070217,7.771116858,6.351139667,2.378853864,,2.084275281,3.775075638,2.5,4.374939406,4.782576944,2.106225215,7.503011967,2.198323804,,3.661990333,4.089811003,8.544081161,2.71505808,5.965846433,,2.354955161,3.93346815,6.940253317,,2.731367417,3.748619143,20.0,4.396245309
3.0592379,2.031488966,3.842116933,,5.940659341,6.827927928,4.517155367,8.585060521,3.469969985,2.342976818,,4.059318883,10.54484068,2.5,4.918501384,6.63432039,2.203154026,6.611112583,2.1784868,,7.897250533,4.023476694,9.439891546,2.998442059,8.103573067,,3.5214174,2.090533039,3.11923981,,3.371070717,9.234346767,20.0,3.146844
3.1438979,2.055215233,3.453440857,,4.749803922,6.092553191,4.945465034,3.046535215,7.33754515,2.352122699,,6.1857182,6.897878732,2.5,4.757062331,4.981643709,2.215720892,5.610204928,2.199731002,,6.346050224,3.957142385,4.071595747,5.279173933,5.528883756,,3.147178296,2.35931166,3.511619857,,3.179790211,7.355814933,20.0,2.522979966
2.770947424,2.100719483,2.482038367,,4.770247934,6.230232558,4.701392067,6.527130229,6.724041123,2.338096117,,3.07667725,5.495650441,2.5,4.715711677,7.713720933,2.285313668,7.898055508,2.189468708,,6.63149465,3.890808076,10.56848686,4.550884862,3.539615677,,3.059095305,2.847972993,3.402219293,,2.241050072,7.76625839,20.0,5.907153517
3.738750559,2.149294227,2.772876109,,4.674683544,5.975285171,6.858945967,3.478776666,6.313636833,2.348993472,,3.725939683,3.271082484,2.5,4.837649086,7.267228467,2.412126894,7.995988983,2.186066663,,3.13140655,3.824473767,4.033307879,3.778799186,6.084221167,,2.535393237,2.995497917,5.420812183,,2.123433344,3.26039635,20.0,5.468388433
3.771689809,2.080340871,7.341492867,,4.968776371,5.850200803,8.846248502,5.1687623,6.4435773,2.33478594,,3.312190526,7.213333283,2.5,4.920148546,9.965420017,2.026695182,8.656264933,2.183456287,,5.373740267,2.009818627,4.845043683,4.247423883,3.602680221,,2.419223759,2.824514783,6.410145362,,4.392470883,5.790036783,20.0,3.452862498
4.27731455,2.2574959,2.112201967,,4.627807487,5.897131148,8.460599595,5.824451242,5.250244233,2.39152424,,2.281601436,3.613126212,2.5,4.701261512,10.02839943,2.045938038,6.375834052,2.237613881,,3.214145379,2.260406414,8.430951405,4.6042924,8.139343698,,2.651134377,3.605028183,6.569458835,,3.361062009,3.341296446,20.0,2.405432783
2.859494449,2.441125417,9.807752533,,4.550406504,5.987124464,8.074950688,2.94761384,5.316966969,2.397946886,,2.099264974,5.077815474,2.5,4.67164133,10.14330395,2.046206167,7.341117783,2.233983757,,3.212555458,4.473409466,4.703818832,4.848935831,6.882131,,2.366370683,2.849838136,6.728772307,,5.33166075,3.356418255,20.0,3.488524356
3.01916515,2.059322833,2.793979335,,4.608284024,6.205639098,7.689301781,5.595230992,5.5596422,2.392246787,,4.87188135,5.119665878,2.5,4.794319146,8.2461987,2.109699315,7.890562867,2.232841841,,2.307576966,5.959557857,5.656220215,4.909579333,6.001859772,,3.862040383,2.393425625,6.88808578,,2.64412425,2.104838552,20.0,2.821048018
2.59919963,2.172206533,2.271712456,,4.57591623,6.25,7.303652875,3.604044344,7.614836133,2.368871265,,3.699483938,6.532128167,2.5,5.170346371,5.478265864,2.227880686,7.1385685,2.203041874,,3.058696509,2.371663943,3.121629751,4.092547833,4.321572633,,2.148771817,3.628243695,7.047399252,,2.580768167,2.788327509,20.0,3.577487136
2.474327283,2.05302725,9.710660817,,4.599086758,6.517716535,10.42205127,7.703173967,5.660927567,2.337400546,,5.884609767,6.087796583,2.5,5.356027774,8.10812085,2.562705892,6.094427082,2.183139699,,2.249060806,2.034714139,12.7724616,3.615880483,7.770023717,,5.152258733,3.26671215,9.16482455,,4.404735833,2.062645356,20.0,2.094149945
2.398951456,2.103389508,9.990860685,,4.544444444,6.580645161,5.506079018,3.757739725,8.845730583,2.369066428,,2.901812083,3.624053458,2.5,4.913877057,9.1398495,6.14392586,4.905626331,2.216460988,,2.510218632,5.2600621,4.656543454,3.961852417,5.223465883,,9.023190267,2.735202383,4.11478439,,2.86776215,2.634850291,20.0,4.604543463
2.618811237,2.042494492,2.502546042,,4.546570397,6.345620438,10.1280986,8.349650067,13.3219255,2.378084814,,2.743769317,4.325872113,2.5,4.821887222,5.394866963,2.853819788,7.6200206,2.209446607,,4.851016867,5.009896335,13.43384685,3.266576,4.738057847,,2.812584327,3.27548395,8.502611583,,3.042202383,4.770909283,20.0,2.606400776
2.156806102,2.494252867,5.459097604,,4.448062016,6.477307692,4.638251383,5.300617938,6.50566855,2.417156968,,4.7970913,8.122302133,2.5,4.856954871,9.784864767,9.09757009,5.619832979,2.252609653,,11.47991517,2.036379848,5.309307563,3.3424126,2.920728391,,2.543889649,5.327297817,3.790862103,,3.038508433,12.39431933,20.0,2.14992095
3.750343985,2.001151117,5.023806966,,4.467965368,6.375390625,4.71804105,4.324442944,5.798103633,2.416496961,,3.134653233,6.456711576,2.5,4.810341309,5.149664707,8.775742627,10.65670605,2.241935148,,6.559287167,2.253024916,4.465197175,4.991637617,3.622660345,,4.041088917,6.091765717,3.953317305,,4.156221367,7.127125426,20.0,2.2537998
4.216372767,2.4207968,2.713318574,,4.738016529,6.598312236,5.0625656,7.183813683,7.867454633,2.398168845,,3.4381907,2.523661913,2.5,4.535035105,8.877984767,9.19345991,7.598820217,2.224917466,,3.421328671,3.500626195,12.1750774,3.670135783,3.252340172,,3.607053596,3.8127328,4.228584383,,2.906425831,3.24039332,20.0,3.0358177
3.908633373,2.217581967,4.498124533,,4.564,6.364143426,6.565711944,5.368321527,6.3984915,2.312862061,,3.462357967,5.25597502,2.5,4.510518645,5.931100717,2.372012825,7.142017772,2.155822721,,2.098233535,3.279938691,9.837861375,2.704263747,3.298421982,,5.469710867,2.957313667,5.233202643,,3.938936483,2.008056295,20.0,2.5435089
2.447703898,2.093273333,6.810214701,,4.554850746,6.497154472,5.774822133,5.317487967,9.87446125,2.300854469,,4.9473922,7.122887796,2.5,4.043060801,5.072680428,9.045984112,6.189938153,2.173658541,,7.188159417,2.243199044,4.82916805,4.163900517,4.006319276,,5.744978653,2.95961755,4.989246881,,5.150079533,8.199009933,2.073,4.873696619
4.413674069,2.208378667,7.500767421,,4.633466135,6.680078125,5.5364136,5.901833669,9.803377597,2.329965732,,3.017335373,7.303085967,2.5,4.022727699,3.567214143,8.240025933,10.60140147,2.194205126,,8.5474807,5.0113568,6.790248274,2.138594571,4.599054207,,3.426456692,4.420807467,4.789596683,,6.029479317,9.19332955,2.125862069,3.6703226
2.126300625,2.131706183,2.688288583,,4.528217822,6.53800738,7.688713647,6.871988345,5.158960616,2.355360149,,4.627247467,6.621716883,2.5,4.583520786,7.026717007,8.082587063,7.591049283,2.214067325,,7.033814917,3.838907512,9.682003,3.418719883,3.598798034,,6.7102797,2.374746717,6.846060423,,7.798938883,6.385634223,2.056842105,3.031535383
2.347076467,2.051100217,12.3361932,,4.45254902,6.574137931,2.456072465,6.345636278,10.19911062,2.331163448,,5.723114317,6.952991083,2.5,4.60827289,10.63086253,8.049019371,6.907400867,2.191076371,,3.056767968,4.364852066,8.57153758,3.284622271,3.202322633,,6.041995902,2.729522633,2.088937133,,2.675864767,3.226959207,2.034117647,4.05331225
2.93350455,2.214671983,2.602551865,,4.389528796,6.556521739,3.155251201,5.805178333,8.449146823,2.355626575,,6.7168673,10.49367303,2.5,4.16309783,10.35767848,8.178024676,3.611226183,2.215008182,,2.491402717,2.120757481,6.246080567,4.1653714,3.800828133,,3.540052207,2.846308767,2.688003442,,2.778271517,2.577471592,2.037692308,5.807305235
2.603370481,2.382815367,11.42472025,,4.453603604,6.677142857,3.854429936,7.48448815,6.9568156,2.3568131,,8.73483665,12.59630733,2.5,4.141146637,10.1534074,8.3962509,5.906530667,2.214474074,,4.021459877,6.172924233,13.44837595,3.922319931,3.732546,,2.6066587,4.645096317,3.28706975,,10.82563979,4.029889916,2.068571429,2.580230414
4.967727417,2.131127333,2.070925712,,4.680701754,7.165873016,4.553608672,8.232348,5.1244701,2.385867985,,2.842075733,8.073445783,2.5,4.289441043,7.0433743,8.672981667,5.272755617,2.19057928,,2.330746352,2.070953091,15.11432917,2.989091233,4.123311783,,3.778724707,4.790509033,3.886136058,,2.8530079,2.077073647,2.055,2.119856033
2.779531783,2.146192183,5.6213598,,4.612182741,7.013513514,5.252787408,7.994762633,6.281141948,2.388860593,,2.88737395,6.538345035,2.5,4.285579178,9.7040876,12.00367807,5.516245467,2.200719547,,4.514503017,6.032247237,16.2266625,3.201059966,4.107502373,,5.804432035,2.311735468,4.485202367,,9.419540517,4.560450415,2.001666667,2.488394717
5.238704576,2.470257917,2.147705279,,4.41,6.710638298,5.951966144,7.121501167,8.870603433,2.421050401,,11.29229345,6.242734717,2.5,4.206512059,6.338798232,13.14251434,5.854774298,2.200839277,,4.15049695,3.389993217,11.86958168,2.48584305,4.115599043,,3.036285817,2.558466361,5.084268675,,5.632352567,3.797295288,2.0075,2.361265957
4.7302102,2.207649337,8.135020663,,4.330232558,6.6628,6.65114488,7.839255717,6.093001883,2.423562311,,2.942360767,8.624260483,2.5,4.613230249,5.565963852,13.00416501,6.231786322,2.220591227,,5.7203981,4.423852793,11.79586633,2.767931924,2.620623637,,3.985539367,2.434543158,5.683334983,,2.950070533,5.1316875,2.007358491,3.9418012
3.21944015,2.256250578,2.787191715,,4.250549451,6.768774704,6.51497705,8.20064705,5.454113633,2.383608004,,9.6513338,2.391315294,2.5,4.568634256,8.983720542,10.90039906,5.904598917,2.228155013,,3.423831683,2.039704086,14.72580822,3.032094217,2.907353811,,3.261114596,2.529274404,5.466526883,,9.810504833,3.5005735,2.182142857,2.425481817
2.362478419,2.211344033,3.734680583,,4.150980392,6.043243243,4.68100046,7.03311215,8.595497167,2.290044982,,5.95360275,4.3964311,2.5,4.717001756,7.588931222,10.89146633,5.4396806,2.156696695,,2.033062665,2.786214381,9.838170883,2.768277317,3.481195699,,4.851224676,2.985883952,3.730976408,,9.62742305,4.371834463,2.428181818,4.213475948
4.311489847,2.824649183,3.849030769,,4.266842105,6.54,4.3628935,7.128230467,5.22557269,2.346023815,,3.00312265,4.739674117,2.5,4.893835103,5.966338308,13.12312262,5.919375583,2.217862092,,2.162286649,2.628186049,12.51469493,3.261308517,3.12452088,,2.837660327,2.649067602,3.587888318,,5.165290217,2.51964,2.395714286,5.694832259
6.352189915,2.451873667,3.71891045,,4.371428571,6.84556962,5.655744936,7.381366367,5.076814273,2.34671939,,9.551145917,5.610208183,2.5,4.794142885,6.97873214,13.32779039,6.142793617,2.209515503,,4.320814917,2.704694158,12.57714563,2.715746333,5.750941814,,2.360296744,2.6832829,5.113288034,,2.5220244,7.589551731,2.232783505,4.177039083
4.534345833,3.436846509,2.044200238,,4.350574713,6.668811881,3.763620845,3.97145073,3.441694744,2.392233972,,9.11941605,8.479863067,2.5,4.259192797,7.454457441,12.6845182,3.334363207,2.235646771,,2.278772569,2.793617883,6.184800031,2.893798017,4.429163767,,2.832936627,2.44108555,3.507176105,,2.222534933,2.58930222,2.267894737,3.123819971
2.110482396,2.3717198,4.082424467,,4.340196078,6.718478261,6.179447661,6.602201333,6.626255325,2.364094364,,5.613941466,8.876230783,2.5,4.289826738,5.899018,12.2770006,6.359748183,2.216522318,,2.09797907,2.792630607,12.47465257,3.10035025,4.623054847,,2.708571436,3.395949233,5.171652467,,2.782437,2.069340143,2.759918033,2.457755224
7.400461317,5.753744233,3.6115695,,4.633179724,6.756048387,5.306898567,7.454649017,4.36757915,2.425367324,,2.713056167,3.063676295,2.5,4.505371855,5.477271647,12.79333613,6.486963467,2.264909718,,2.38877955,2.608135193,15.399894,2.912427933,3.122034033,,4.40094335,2.348817,4.871946,,2.7312787,4.608569441,2.885849057,2.818343678
3.38918095,5.977069265,2.196724655,,4.691509434,7.469847328,4.198341695,3.358136637,4.375983636,2.352261396,,2.426969533,5.300957206,2.5,4.573179273,6.916571158,12.95635743,5.94796731,2.212790932,,7.983357415,2.302534813,5.904612062,3.796758833,3.901639633,,2.905600983,2.434040667,3.502120017,,2.312345217,6.87112595,2.845581395,6.975402083
5.20875614,6.200394297,3.724101153,,4.571818182,7.712121212,5.188213339,6.778228817,4.9150545,2.417826496,,3.091351783,4.844689249,2.5,4.595386648,5.568260579,9.814785404,4.672678236,2.21739325,,2.527408525,3.32350275,7.091648617,3.201821968,4.7533976,,2.658340647,2.200788033,4.37018187,,4.961305244,2.876312151,2.76184466,5.497796193
7.377555847,6.423719329,2.770607772,,4.59902439,7.850740741,4.876414667,6.359393133,4.67204878,2.353202189,,2.803039567,4.829305934,2.5,4.946514596,4.41231231,13.48749294,4.823527741,2.195861414,,2.288957733,5.569813367,6.628369483,4.047405367,4.361087017,,2.987649732,2.624972452,4.629947123,,3.2209138,2.461048689,2.230793651,2.685364765
2.411336997,,5.198037831,,4.076271186,7.729962547,5.075636117,6.02656717,5.463883283,2.286033949,,2.533411117,6.199592266,2.5,5.02110113,5.834253524,13.87266737,5.178802785,2.16121309,,4.2356591,3.154947278,10.89242764,4.899643083,4.3496744,,2.863774667,2.6884588,4.442231102,,8.253038583,3.51765315,2.488157895,4.4151872
3.621691281,,9.426993567,,4.074537037,7.724313725,2.155561157,8.230247559,4.899481441,2.278267693,,4.866056976,5.221728514,2.5,5.389149871,6.007017685,11.04696081,4.17741268,2.164214452,,7.3065568,5.625150667,14.75446731,3.621073483,3.929268083,,3.470310754,3.851702233,2.092693152,,2.205207567,8.768406317,2.191129032,3.894222136
