HT5705_HT_NA_NA_NA_DNA_VM_HO-4o9bX,HT5705_HT_NA_NA_NA_DNA_VM_HO-c2rB2,HT6617_HT_NA_NA_NA_DNA_VM_HO-185Vh,HT6617_HT_NA_NA_NA_DNA_VM_HO-IAZ32,HT_NA_NA_NA_DNA_VM_HO-AotMh,HT_NA_NA_NA_DNA_VM_HO-BjARE
10.22048194,10.25326087,3.347368441,3.317741952,3.170000076,2.354999959
10.41166663,10.23777775,3.651886771,3.352777806,3.170000076,2.262499988
10.90188671,10.11000015,3.5,3.5,3.170000076,2.413157915
10.89130426,10.2483146,3.355555587,2.65432097,3.130000114,2.476923081
10.77692306,9.459782455,3.192857129,2.5,3.099999905,2.401428631
10.96504052,9.883333206,2.850000024,3.823913052,3.130000114,2.495510201
10.4474998,9.756097584,2.666666667,2.5,3.039999962,2.442405061
10.69634149,9.949999809,2.401470612,4.728571415,3.059999943,2.458387086
10.4865168,9.957692146,2.642253496,3.852777806,3.059999943,2.438190474
10.94680831,9.691304414,3.133333286,2.179310349,3.00999999,2.342444462
10.99824547,9.745454528,2.656074745,2.936144591,3.059999943,2.327903225
12.05903613,9.070000172,3.148514826,4.766666704,2.925000072,2.332164954
12.04954147,9.583333492,2.353246782,6.442857197,2.950000048,2.383207544
11.45135117,10.23750001,2.847572836,6.711764672,2.894444466,2.417731963
11.80999994,10.16250008,4.329515411,4.199999928,2.840461544,2.44051021
12.24285712,10.23999996,2.857142891,7.373972579,2.80583333,2.418118803
11.96321825,9.270000076,2.158333311,5.042857102,2.766956537,2.404166663
11.81818177,10.1953846,2.741860487,7.173399021,2.733666682,2.412222223
11.2536232,9.098113348,3.428395073,6.872560949,2.857419345,2.442539679
11.5346668,8.751020422,2.856321864,5.994557828,2.856749994,2.495726498
9.24999999,8.741758263,3.483333336,5.439583341,2.783846146,2.396796871
8.044444601,9.251181107,2.855000024,5.224074046,2.824705892,2.440387591
8.01200016,9.588889051,3.0,6.755414021,2.984605281,2.504836598
8.253061226,8.477192895,19.29999984,6.562237766,2.950000011,2.494140128
8.993388405,8.948809329,3.599999964,5.539999962,2.890135117,2.488187489
7.232432417,9.243037948,5.590322592,6.033333302,2.925394726,2.530687506
7.400000095,9.552174112,4.967910457,4.783333358,3.193076912,2.507354849
7.755000019,9.94814795,4.066666664,4.774285739,3.242359555,2.506280499
8.064516298,9.968292492,3.497435898,6.059999943,3.217078643,2.477730055
8.968643948,10.49220776,3.336781625,6.161538418,3.23708075,2.483424655
8.497646882,12.16000008,5.194666659,6.715517217,3.236234572,2.483988092
9.707142898,10.84545445,3.810945269,7.860937541,3.421199994,2.462571435
13.22816904,10.22753627,3.169999971,6.71499999,3.471288656,2.446626507
12.41098885,10.60759508,4.175757567,5.762857151,3.454702956,2.451568633
11.3724137,10.24862385,4.152631559,5.724999976,3.360860218,2.361111116
10.7402985,10.2522388,4.7414634,5.450000048,3.380615386,2.391805563
9.747999992,10.44881872,6.066666603,6.7263158,3.365221681,2.402378055
10.45217376,9.749090906,6.131818164,15.02083326,3.363989074,5.424444468
10.44949478,11.3310344,6.712149509,4.950000048,3.353065329,2.885744687
9.94393918,12.26734689,7.810126618,6.747368411,3.366190482,2.564148949
11.91372535,12.3839999,6.790909101,5.933333397,3.410145624,2.523099428
14.03619051,10.74239129,5.748888885,4.559999943,3.388547483,2.530467848
13.55250019,11.02928583,5.756321847,6.166037703,3.380758298,2.496363642
11.2425,11.68695657,6.059999943,6.548550737,3.380154634,2.490853661
11.73827163,11.03529421,6.712121227,6.066666603,3.382473111,2.536850844
13.5325927,11.01492529,14.93013691,5.746551719,3.386628568,6.907802211
13.98346451,11.58133336,6.033333302,5.71428568,6.364950512,4.922999954
13.86637929,11.43989362,6.238095238,6.907500002,3.856478891,7.784693903
13.8757962,11.33589743,6.0,6.998076925,3.469954543,6.697490364
13.61358695,10.94999984,6.248484843,7.0,3.453445367,6.593478278
13.66205126,13.0216217,6.331868156,6.445454597,3.458349051,4.763333321
13.96666655,11.46608684,6.7698718,7.233333326,3.43424107,6.822076935
15.45624984,12.74941177,6.533333302,7.250666676,3.42622641,6.656782962
13.84385957,13.04117663,6.745569615,7.209090883,3.436791655,6.62100776
15.40819657,12.0009434,6.735999985,6.250000023,2.270000011,6.855572509
15.54298262,12.48793105,6.908843524,6.235185164,7.896009389,6.831570883
14.7473684,13.06973679,6.76166666,5.5,5.055999947,6.860344828
15.2636364,11.73764703,6.080357134,7.948672565,7.540555521,6.778511459
15.96335875,11.24725276,7.029999971,5.258904111,6.795799967,4.658749998
14.77126438,13.64166674,6.466666698,5.950000048,7.027941149,6.492109386
14.75612244,13.45340903,6.282978748,9.347499919,4.797777706,4.646666686
16.27446808,12.54019621,6.733962248,6.748333327,6.859285673,6.528663983
16.16754423,12.64285722,7.027777778,6.258620712,6.836546161,4.563333352
15.54716998,13.64436093,7.21500001,6.255405413,6.862655568,4.610000134
15.77241375,12.26981131,6.737931005,5.738888886,6.997732761,4.599999905
16.90655745,11.46538451,8.280841143,5.683333317,7.06186233,4.637500048
15.73538462,11.11739146,7.107142891,6.573684199,7.043255793,4.599999905
14.95638282,11.04000015,6.30243905,6.215789469,6.786857124,6.532334638
14.74496123,11.44316545,8.949999993,5.709090883,4.839999994,4.565000176
14.75865387,14.02044198,6.783870959,6.47826087,6.529016381,4.515000105
15.23372096,11.9876404,16.12968748,5.734615363,4.801250041,4.550000191
18.55388128,11.52705893,6.254368944,5.950000048,6.670240937,4.53000021
16.5782261,11.24199997,7.033333302,14.13108094,4.809999943,4.570000172
16.23333346,11.42307678,6.245762704,5.844871796,4.829999924,4.559999943
16.07913074,11.24042554,5.814285755,7.763478304,4.839999948,4.550000095
16.15972278,11.23793102,7.39898479,5.724999964,4.813999987,4.540000081
16.04955771,11.49468073,6.299999997,24.3886363,4.819444418,4.600000064
16.13090959,11.25490196,6.25490197,19.22448977,6.739685025,4.619999886
16.43333308,12.25441177,6.836363662,6.3134454,4.745000124,4.619999886
15.98431367,11.68245618,6.199999968,6.033333302,4.788888878,11.64677423
16.26290312,12.30574716,6.246590896,6.255102051,4.781666676,5.320000172
16.07840028,13.13814437,17.86470588,6.785000038,4.780833403,4.659999847
16.96923071,11.80133335,5.76279068,12.89862067,4.763333321,6.731967863
18.05263157,11.80821913,7.628440389,15.99672123,4.773636341,4.590000153
16.57688173,11.54237304,5.810000038,7.908928582,4.785000086,4.599999905
16.63222249,12.46516855,26.14719096,6.104545463,4.730000019,4.599999905
16.41290289,11.59040007,14.88705877,9.031481451,4.732499957,4.590000153
17.43604062,12.88571423,7.640800014,8.558252409,4.774666627,4.4599998
16.39908231,10.68153851,6.450000048,8.347107406,4.777499914,6.257265653
20.22352946,11.14247797,6.524999976,8.870297064,10.57292677,6.947047964
15.00727278,10.72372883,6.744615379,7.266666674,5.769999981,7.363003638
15.45572512,11.62083336,28.1156756,7.038095247,4.849999905,7.274962125
15.34868411,10.97883204,13.78211914,10.43159725,6.799960598,6.834130467
16.42215901,11.13397441,17.12758625,15.48307697,4.830000083,6.555593898
15.4671232,11.22171428,7.883050919,9.700000026,4.775000095,6.774044955
15.85409839,11.16913587,6.133333325,10.65172415,4.800000191,6.683867207
15.647191,10.96517849,8.443076919,10.08690486,4.795000076,6.162040853
15.96842107,11.09194637,8.631999985,12.96478861,4.571428571,6.238072324
15.66111122,12.74175256,8.341935435,13.54365081,6.568451871,6.178543339
15.99931039,10.47446799,8.42113819,13.46412205,7.112140043,6.164367111
18.00739127,12.29805829,7.220689642,15.08484858,7.545634341,4.800000191
15.74354838,10.58208969,6.746666654,18.86771646,7.550888047,4.71999979
17.70376573,10.77682922,9.978571456,13.18636364,7.282176864,6.259066683
15.75068493,11.37867297,15.782906,12.51181819,7.202692295,4.630000114
15.97796604,12.79620248,9.585937649,11.55909088,7.233539805,4.565000057
16.45794398,15.2248826,10.06111108,10.0894738,7.134260058,6.10255063
17.60086982,13.04187192,9.751546398,12.67272726,6.800257497,7.059945622
20.69774774,12.47466671,12.25882351,11.84180325,6.789799156,6.936904746
18.66869567,12.2876923,12.77256636,12.75161291,6.865737018,6.59237866
17.9376713,12.05609775,12.43936156,12.12738104,6.892484449,6.33887895
17.55000019,12.1452382,14.16428583,11.97301579,4.900000095,6.091300834
17.17500067,12.60000014,15.42459004,12.50191081,4.96999979,6.327639506
17.38362025,12.02523374,12.52530119,12.88231287,6.707469883,6.316507968
17.86299948,13.08081395,11.61030935,15.89368422,4.810000102,6.05390247
17.1360005,14.10944445,11.54680842,12.47928565,4.860000134,6.042182772
18.26587672,12.06716436,10.58265324,16.13275866,6.824439966,8.394000053
19.58641979,11.64000008,13.13433962,15.8727272,7.677213161,4.949999809
17.06000023,12.35913971,12.32589642,28.99371732,7.525930241,7.004827631
16.76086948,12.06153866,13.25298509,19.33189611,7.511863665,4.78000021
17.08260857,12.04318181,12.32295077,19.7654676,7.325374454,4.78000021
17.36341418,11.8411764,12.2054546,21.13122676,6.883504234,4.869999886
17.25800006,11.55373153,12.5147287,22.88921936,7.039296839,4.809999943
17.11019148,13.10890056,12.75526319,22.77562718,6.8960905,4.820000172
17.09469733,11.58295455,15.76425994,20.75527429,6.591229039,6.084330388
18.62584744,12.21648353,12.42924517,23.07830882,6.553349744,4.820000172
17.16148152,11.61000013,15.7833334,16.34166684,9.583571366,7.463000107
17.8709844,11.77125749,14.88815781,18.44982937,5.039999962,4.679999828
17.11666692,14.14337899,19.15280051,18.33566428,7.470000029,4.78000021
17.10894732,11.55999998,20.13333363,19.39765882,5.039999962,4.78000021
20.12697096,12.18452378,21.73394161,18.83539782,4.989999771,4.739999771
17.22956526,12.75833333,23.44253734,18.43197977,5.109999895,4.760000229
18.08443393,12.84615372,23.67754386,20.51722974,5.039999962,4.760000229
17.50483873,11.46557367,21.61944448,19.53048328,5.079999924,4.760000229
17.3146787,15.44930231,23.63941601,19.7317567,6.629642842,8.133076943
16.00291264,12.5,15.32027976,16.34968562,5.0,4.679999828
20.37295081,11.09480532,18.1615917,16.58050031,8.265000057,4.71999979
17.63118268,12.2103825,18.01872791,18.58588267,4.929999828,4.690000057
16.07651539,11.90983618,18.88169016,19.19507574,4.889999866,4.610000134
17.46832579,13.11413041,17.69104511,20.67664233,4.989999771,4.590000153
16.16721308,11.6937501,17.58049994,21.04021747,4.96999979,4.690000057
17.40000002,12.3585799,19.48960571,19.33666667,4.940000057,4.619999886
16.14495442,11.17901244,19.08027684,19.88441561,4.889999866,4.650000095
17.01641026,12.38039218,19.05528172,17.73947377,4.940000057,4.440000057
15.45232554,12.54050641,15.6993549,18.5824742,8.233030218,4.53000021
16.74148472,11.60000005,15.75326088,19.64033898,4.929999828,4.650000095
16.96862729,14.0516279,17.45935813,20.89381441,4.889999866,4.550000191
15.78648643,12.5502857,18.74847326,17.69805217,4.889999866,4.559999943
18.55868544,12.4031578,20.08955225,18.02398193,4.829999924,6.093333327
17.43,13.7264069,20.47412587,17.33205753,4.809999943,4.559999943
16.55668785,13.22466369,19.01157894,20.88517244,4.860000134,8.147368406
17.59049583,11.92978705,19.33913054,20.00629369,4.869999886,4.400000095
17.74703187,12.24102566,17.01780112,17.91864376,4.809999943,6.366768086
16.9801526,11.98311683,17.86296297,18.49298243,4.679999828,4.409999847
16.58454573,13.76475412,19.236,17.34453097,4.800000191,6.301250025
15.59032267,14.88584477,20.10472971,17.39880208,4.860000134,4.510000229
17.6102739,15.98075116,16.93005438,17.55773818,4.730000019,4.489999771
18.48283258,12.83708608,17.1352042,17.14328413,4.699999809,4.510000229
19.26767233,14.13647059,16.56435178,17.69305595,6.958955217,4.510000229
17.20229894,16.33938225,19.98095239,18.0188236,4.775000095,4.489999771
17.00046949,29.85792084,18.99929572,17.62229776,9.075263099,4.429999828
19.60954359,11.42631579,17.36587255,17.3687018,4.659999847,4.46999979
15.86822432,11.39611109,17.67096821,17.34636319,7.001562463,4.847499967
15.73581402,29.72903218,16.91823869,17.17735892,4.510000229,4.489999771
13.95,29.0160194,16.58941207,16.87124136,6.960370335,4.489999771
14.97741927,12.79090905,16.84431776,16.55405426,4.570000172,4.510000229
13.53797483,12.47714277,16.39931471,17.0519608,4.610000134,4.550000191
14.82714277,11.47722765,16.97823121,19.87979798,4.619999886,4.429999828
14.72000001,13.21851854,17.12800049,17.81255234,4.679999828,4.46999979
15.00512821,13.41186425,16.84226752,19.44652777,4.619999886,6.489501942
14.50342463,13.36417901,16.89102524,16.86500009,4.570000172,4.489999771
14.17435903,13.03357141,16.92432404,18.77631578,4.679999828,4.480000019
15.32222221,12.92857122,16.65866679,19.61574834,5.0,6.310381695
15.14871798,13.60983605,16.17047666,18.20797116,4.599999905,4.429999828
15.41626795,13.43641617,15.75245902,17.73875979,4.619999886,4.429999828
14.81818183,14.10495051,16.12234059,19.20909108,4.610000134,5.25857142
14.64137942,13.57142857,18.56727944,18.47524743,4.619999886,5.03000021
13.76493506,13.12666675,16.96377961,21.20348434,4.610000134,4.909999847
13.94526295,12.91730751,18.69393938,20.14664188,4.679999828,4.889999866
15.67793429,13.43999977,16.10789473,18.57658731,7.067479643,4.909999847
15.00051815,15.69858493,17.79397167,19.83745582,4.619999886,4.889999866
16.2357143,15.02857146,18.3360652,18.05181824,4.690000057,4.889999866
15.67244445,15.97038631,17.13565924,19.49022561,6.956528892,4.889999866
13.754023,15.28632077,16.86186399,17.65662103,4.53000021,6.036953144
13.19230769,13.21754385,17.84255289,19.17908742,4.599999905,4.71999979
12.62826096,12.74594593,17.24852946,16.40571434,5.632307676,4.78000021
13.4695651,13.81782163,20.07845117,18.77340825,5.309999943,4.760000229
13.86271184,13.74642856,19.08726591,16.52947374,5.150000095,4.760000229
12.79230767,14.22000002,17.67276422,16.64977977,5.150000095,4.78000021
13.51284409,12.75423729,18.87158273,13.3701422,5.139999866,4.730000019
13.30434776,13.45491786,17.07205238,11.83601696,5.110000134,4.71999979
12.73333336,13.1581082,18.27799223,14.93381293,5.139999866,4.690000057
14.55145629,12.8933332,17.05829585,14.5550877,5.110000134,4.650000095
14.05000003,13.72662721,18.48919858,14.81743772,6.948319654,4.71999979
15.35424531,13.37513815,15.73333332,12.12689078,4.860000134,6.257622981
12.97578121,14.45939085,17.96666664,14.79342565,4.869999886,6.105894067
14.18578433,11.98709671,15.51012657,12.55167283,5.059999943,6.451924553
14.62191781,13.10895524,15.82060087,10.96084654,4.940000057,6.163452427
13.03292695,13.02748814,10.09166669,13.54811336,4.940000057,5.958828148
15.22372889,11.94999981,8.352569177,14.24255319,4.949999809,5.906549035
14.08089168,14.50689646,13.99644129,15.64923082,4.940000057,5.877644784
14.1815287,12.75545463,13.48973383,14.88367345,4.889999866,4.559999943
15.3991416,12.75409842,14.60547444,16.19180345,4.809999943,4.619999886
16.4021645,13.74976959,11.8580247,17.21770803,4.889999866,4.559999943
14.39683543,14.72266008,14.11236363,16.54230785,6.965617499,4.610000134
14.36907219,13.64507038,12.1372549,16.16260912,6.844236083,4.550000191
15.18632075,13.23584905,10.90670728,18.0554946,6.868530595,5.837083353
14.49999999,13.91534655,13.17125009,18.04709013,7.033485438,4.610000134
16.27782802,12.55486746,13.96197174,17.97346157,7.136254934,4.590000153
12.49016376,13.23749998,15.63306455,18.88409087,6.757777742,4.590000153
12.38999987,12.15909084,14.67499993,17.11346159,6.732983841,4.550000191
13.93418803,11.63333352,15.80684926,19.04761863,4.699999809,4.559999943
14.30837693,13.17500002,16.5650941,18.41599969,4.699999809,6.534166699
14.94258374,14.09053259,16.13243285,19.41543587,4.699999809,4.440000057
14.24999999,14.69615382,15.99738562,16.05380136,4.760000229,4.53000021
13.0615387,13.69285714,17.99595952,18.00119048,4.690000057,4.559999943
12.40309273,28.38952378,17.82499961,17.45705505,6.813484835,6.115166664
11.25333335,12.56000023,17.96240305,18.49867561,4.659999847,4.599999905
11.53486252,28.23350004,18.79450551,18.60691862,4.610000134,4.610000134
11.23999999,12.55950426,16.9425533,16.46737955,4.730000019,4.590000153
11.14186058,10.24528302,17.97391349,18.30442805,4.699999809,4.590000153
