Powerhouse/Unit:,LO-39,JC-99,LO-93,LO-64,QW-13,LO-71,LO-72,LO-28,LO-84,TT-63,TT-67,QW-54,LI-67,JC-52,QW-91,LO-44,HJ-80,QW-92,JC-43,QW-56,QW-15,QW-94,QW-82,LO-59,QW-97,ZR-71,LO-91,QW-05,LO-21,QW-10,QW-76,HJ-30
2010-06-06 00:00:00+00:00,84.25488163,19.36115037,83.59644861,64.20923734,0.0,59.3072874,85.2768164,86.18269396,66.33115791,22.3017459,20.95847328,0.0,15.58362316,0.01,0.0,64.70032884,-1.36229759,0.0,18.60172459,0.0,0.0,0.0,0.0,82.80098955,0.0,0.0,85.13928076,0.0,69.16181548,0.0,0.0,-0.900475938
2010-06-07 00:00:00+00:00,93.0310353,18.76821459,82.53679527,72.01453153,0.0,69.54598855,97.56424787,82.97629019,68.57596157,18.83984716,-0.475536935,0.0,13.70300317,19.53628062,0.0,72.57641531,-1.370739323,0.0,20.89852532,0.0,0.0,0.0,0.0,90.38024974,0.0,1250433.517,93.66985055,0.0,71.94038161,0.0,0.0,-0.971996783
2010-06-08 00:00:00+00:00,106.0739502,16.6139563,86.21137294,83.48471839,0.0,81.91973108,110.5565996,83.39235185,86.44330547,27.7342957,12.36795831,0.0,10.6069897,17.12900587,0.0,84.37161492,-1.344281768,0.0,18.81115317,0.0,0.0,0.0,0.0,106.9250327,0.0,0.0,106.2016673,0.0,84.2924813,0.0,0.0,-0.891144379
2010-06-09 00:00:00+00:00,103.7984574,15.82676488,87.43429145,81.14722284,0.0,80.10000796,106.4104313,83.38455249,84.40884565,19.63332203,7.523180868,0.0,9.536963246,16.85515415,0.0,82.48210471,-1.267268603,0.0,18.1965625,0.0,0.0,0.0,0.0,103.2375017,0.0,0.0,103.3108686,0.0,82.66325675,0.0,0.0,-0.902901397
2010-06-10 00:00:00+00:00,89.42646365,15.19956618,78.55857733,69.57832638,0.0,68.36218631,87.14363976,78.58540042,71.17145051,17.23308174,9.906356834,0.0,8.97578027,16.44742693,0.0,69.554869,-1.25770447,0.0,18.19825235,0.0,0.0,0.0,0.0,86.30353825,0.0,0.0,87.53187328,0.0,70.28613037,0.0,0.0,0.567193079
2010-06-11 00:00:00+00:00,103.9931489,13.97713684,79.32397955,82.85969027,0.0,82.18948285,109.7324526,78.46989252,85.15352054,19.27925338,6.369665761,0.0,10.8344157,15.81303641,0.0,83.22583341,-1.284198167,0.0,20.06294498,0.0,0.0,0.0,0.0,106.6823833,0.0,0.0,104.4097871,0.0,83.70238445,0.0,0.0,0.156380601
2010-06-12 00:00:00+00:00,102.4089472,15.17105479,81.08721164,80.16772255,0.0,79.52676509,107.441998,79.3814605,83.95208834,21.41763316,-0.484679924,0.0,14.17150449,17.70013243,0.0,80.80705786,-1.324809331,0.0,18.13539436,0.0,0.0,0.0,0.0,103.8214617,0.0,0.0,102.5743736,0.0,81.72236922,0.0,0.0,-0.918794235
2010-06-13 00:00:00+00:00,98.19741965,15.33604656,79.19307092,74.65574581,0.0,73.26724254,103.140876,79.59215733,79.24451469,19.7291337,-0.460250955,0.0,2.280462043,17.9300044,0.0,77.49801931,-1.337427368,0.0,19.30390566,0.0,0.0,0.0,0.0,100.3950747,0.0,0.0,99.29678816,0.0,77.27917516,0.0,0.0,-0.941248766
2010-06-14 00:00:00+00:00,97.34354531,16.74425534,79.27661716,73.93058364,0.0,72.67512284,96.77976832,73.74498377,75.90584161,20.10017742,4.404136301,0.0,15.54105838,17.41188023,0.0,74.26816381,-1.289457586,0.0,18.19581429,0.0,0.0,0.0,0.0,94.73825173,0.0,0.0,94.67611691,0.0,74.9165623,0.0,0.0,-0.929410348
2010-06-15 00:00:00+00:00,98.96737737,16.62752131,80.77829724,77.17899771,0.0,76.2168096,99.97115438,79.06228821,79.2807167,21.13628092,-0.4780055,0.0,5.435869559,17.29155619,0.0,77.47702008,-1.266673684,0.0,19.15926917,0.0,0.0,0.0,0.0,98.70730892,0.0,0.0,98.79615967,0.0,78.12408594,0.0,0.0,-0.834613719
2010-06-16 00:00:00+00:00,101.7349165,15.58581724,79.23770107,77.21410815,0.0,76.72530056,101.3033568,77.98951711,78.61729577,18.36094321,7.301890487,0.0,11.42313034,16.52736736,0.0,76.85056085,-1.322586365,0.0,18.84052037,0.0,0.0,0.0,0.0,101.4528384,0.0,0.0,101.7331872,0.0,77.59328398,0.0,0.0,0.730892089
2010-06-17 00:00:00+00:00,97.49769417,15.83323148,77.40732179,74.87822465,0.0,73.4340886,99.84862449,77.7630557,77.16423958,16.47715795,11.84267837,0.0,11.31556365,16.85313514,0.0,75.21336466,-1.267167363,0.0,18.46722351,0.0,0.0,0.0,0.0,95.45061513,0.0,0.0,96.66669565,0.0,75.68897514,0.0,0.0,3.144558304
2010-06-18 00:00:00+00:00,108.5328487,15.34792455,79.9629611,84.17945734,0.0,83.38151233,111.5453629,78.45679469,86.32457175,15.72997566,9.638312263,0.0,7.822610487,16.2528863,0.0,84.27564841,-1.231534603,0.0,18.40928766,0.0,0.0,0.0,0.0,107.6804177,0.0,0.0,107.9180718,0.0,85.34931217,0.0,0.0,1.328046878
2010-06-19 00:00:00+00:00,98.98314828,14.92338864,77.966168,77.79111812,0.0,76.14103891,98.09305928,78.47661861,79.5045349,15.30735169,3.57819945,0.0,7.51723834,16.44568418,0.0,77.6906925,-1.346846677,0.0,18.38875895,0.0,0.0,0.0,0.0,97.89063448,0.0,0.0,98.93408115,0.0,78.38319561,0.0,0.0,-0.31183714
2010-06-20 00:00:00+00:00,95.82867449,14.83162117,78.6146816,75.49227312,0.0,73.96882502,96.61939877,79.06477945,78.14083162,18.89169703,3.689490676,0.0,15.06293673,16.62408934,0.0,76.33902427,-1.332760249,0.0,18.94571272,0.0,0.0,0.0,0.0,94.48192499,0.0,0.0,94.49312023,0.0,76.39235924,0.0,0.0,-0.948609848
2010-06-21 00:00:00+00:00,93.30036149,14.28913081,80.05795281,78.523962,0.0,76.81282829,92.89448888,79.53942978,80.40441563,14.86095853,6.823731913,0.0,7.372486992,16.03193796,0.0,78.61352581,-1.320204877,0.0,19.77791787,0.0,0.0,0.0,0.0,91.42005333,0.0,0.0,93.24620477,0.0,78.90502641,0.0,0.0,-0.882145719
2010-06-22 00:00:00+00:00,107.3638447,15.22407767,77.84111564,83.53784529,0.0,82.29252643,109.935901,76.2358293,85.84724658,12.7105464,5.407885819,0.0,10.15498997,15.330698,0.0,84.25832972,-1.223322485,0.0,18.95840385,0.0,0.0,0.0,0.0,105.5854947,0.0,0.0,106.6776527,0.0,84.9431454,0.0,0.0,-0.864268758
2010-06-23 00:00:00+00:00,109.3510018,15.45230165,81.02820143,85.14145603,0.0,84.02981526,110.4502161,78.99549856,87.04943736,12.44018987,8.140732928,0.0,4.979481864,15.49918754,0.0,85.58231728,-1.288439332,0.0,18.78047827,0.0,0.0,0.0,0.0,107.814337,0.0,0.0,108.3025222,0.0,86.44635585,0.0,0.0,-0.110263927
2010-06-24 00:00:00+00:00,101.2576496,15.8488706,76.07306366,78.19557398,0.0,76.75152773,102.8560365,76.18317019,79.64143132,10.95828081,3.563221678,0.0,1.926428538,14.86635424,0.0,77.68920535,-1.250372347,0.0,19.10517665,0.0,0.0,0.0,0.0,100.7920535,0.0,0.0,101.0236167,0.0,78.90231597,0.0,0.0,-0.920299444
2010-06-25 00:00:00+00:00,96.64437289,16.17871254,76.54827112,73.55428896,0.0,72.08837605,98.42297871,77.00008563,75.54262896,12.94457855,-0.495604184,0.0,5.198082943,15.64485282,0.0,73.69322819,-1.240702307,0.0,19.08069615,0.0,0.0,0.0,0.0,94.13543235,0.0,0.0,96.49949485,0.0,74.25858317,0.0,0.0,0.569235141
2010-06-26 00:00:00+00:00,103.6262609,15.02762872,76.72830136,78.69451589,0.0,77.47961927,105.6287612,76.6317961,80.2959817,16.71467402,-0.465665343,0.0,4.91900862,16.06776547,0.0,78.26798023,-1.276940898,0.0,17.78675413,0.0,0.0,0.0,0.0,103.1810298,0.0,0.0,103.4716873,0.0,79.6186595,0.0,0.0,-0.791938687
2010-06-27 00:00:00+00:00,108.4587597,13.34083146,77.12423904,83.70325812,0.0,82.30837881,110.4037084,73.18720928,85.52004902,16.97508113,-0.476104197,0.0,7.475478707,16.0147581,0.0,83.9223393,-1.290802258,0.0,16.91121785,0.0,0.0,0.0,0.0,107.978458,0.0,0.0,108.3760931,0.0,84.58485449,0.0,0.0,-0.896755235
2010-06-28 00:00:00+00:00,110.9995946,13.38384989,78.21330529,86.31923531,0.0,84.92968115,112.3439919,78.28340937,87.55988397,13.91170835,5.889400914,0.0,7.104279826,16.01210404,0.0,85.28920486,-1.292579419,0.0,17.23644452,0.0,0.0,0.0,0.0,110.4870063,0.0,0.0,110.8159919,0.0,87.27478463,0.0,0.0,-0.875360865
2010-06-29 00:00:00+00:00,106.9910642,13.56583171,77.2748704,83.48590347,0.0,82.07068267,109.8185835,77.16181467,85.00407472,16.22820299,2.133667014,0.0,6.633282801,15.85946346,0.0,82.5139928,-1.289586197,0.0,17.50834053,0.0,0.0,0.0,0.0,106.6586864,0.0,0.0,106.8250562,0.0,84.37134854,0.0,0.0,-0.904287446
2010-06-30 00:00:00+00:00,120.3601076,13.50474731,87.99056684,95.43850224,0.0,95.24612088,122.1773055,80.74463057,96.62566439,13.21583403,5.579133576,0.0,6.130664208,15.85644945,0.0,94.67632821,-1.183059677,0.0,16.46577249,0.0,0.0,0.0,0.0,119.8703984,0.0,0.0,119.8889881,0.0,96.36960813,0.0,0.0,-0.709626819
2010-07-01 00:00:00+00:00,115.4842299,13.78266632,83.14313518,90.49169653,0.0,89.55270842,117.4321037,80.27014451,92.35374584,14.07043807,6.939035521,0.0,20.49469493,14.75659807,0.0,90.18444288,-1.227677951,0.0,17.33412198,0.0,0.0,0.0,0.0,114.9151659,0.0,0.0,114.764573,0.0,91.679065,0.0,0.0,-0.739756619
2010-07-02 00:00:00+00:00,112.8746108,14.3008072,79.91871866,87.52779374,0.0,86.32493755,114.8225588,82.28258792,89.19822918,14.36124614,-0.471548677,0.0,4.931385923,16.15290937,0.0,87.35742722,-1.201646549,0.0,17.18948703,0.0,0.0,0.0,0.0,112.0860287,0.0,0.0,112.3037827,0.0,88.51715908,0.0,0.0,-0.719314771
2010-07-03 00:00:00+00:00,99.82315791,14.84576382,79.5147912,77.04798674,0.0,75.84183194,102.5237627,80.51926176,80.07437274,13.36844749,3.683607322,0.0,4.068175288,17.12072153,0.0,78.84071792,-1.323632517,0.0,15.82671963,0.0,0.0,0.0,0.0,99.18159772,0.0,0.0,99.81686283,0.0,78.66888512,0.0,0.0,-0.851460581
2010-07-04 00:00:00+00:00,91.02115655,14.56445093,82.44712691,68.71681327,0.0,67.8270257,88.94156301,82.61354238,71.08421916,16.42331617,-0.457087832,0.0,5.405526822,0.01,0.0,68.75574519,-1.37563847,0.0,13.90315701,0.0,0.0,0.0,0.0,89.79987341,0.0,0.0,90.05461376,0.0,71.24182697,0.0,0.0,-0.943603025
2010-07-05 00:00:00+00:00,96.79030886,15.15320324,83.16482703,73.95385089,0.0,72.78414363,99.36316888,83.61904108,78.02223034,14.31263348,-0.470613294,0.0,6.212841877,17.50499705,0.0,76.43224367,-1.320221485,0.0,18.42864702,0.0,0.0,0.0,0.0,99.39670885,0.0,0.0,96.67555613,0.0,77.56558034,0.0,0.0,-0.89064853
2010-07-06 00:00:00+00:00,94.64388313,15.42400318,80.41731939,71.59340286,0.0,70.24601928,95.77044106,81.22697919,73.24762046,13.09654746,-0.44651686,0.0,4.820972892,18.13021454,0.0,72.22492522,-1.099288647,0.0,17.54294806,0.0,0.0,0.0,0.0,93.94624664,0.0,0.0,94.76629863,0.0,72.03397739,0.0,0.0,-0.667122506
2010-07-07 00:00:00+00:00,95.66982245,17.10385509,81.12851156,71.97328121,0.0,70.11400272,101.840113,82.86949789,72.57936503,14.04960259,-0.438507474,0.0,4.252131661,18.52455746,0.0,73.41332417,-1.256894053,0.0,17.76094527,0.0,0.0,0.0,0.0,98.67734476,0.0,0.0,97.6812499,0.0,73.11777189,0.0,0.0,-0.805090688
2010-07-08 00:00:00+00:00,94.04574017,18.58165344,82.61108558,75.11650777,0.0,73.26677759,95.18558889,81.66138247,76.60886437,15.63679367,-0.463167093,0.0,4.005521374,18.48279603,0.0,75.39743813,-1.208042832,0.0,16.97368188,0.0,0.0,0.0,0.0,92.9697497,0.0,0.0,94.08927504,0.0,74.85530226,0.0,0.0,-0.840553782
2010-07-09 00:00:00+00:00,99.70343079,16.97685319,79.08988103,79.75030719,0.0,76.97093593,109.1670546,78.59867548,82.34979803,15.15620771,-0.420383701,0.0,-0.634503117,17.15051481,0.0,80.95136484,-1.312028371,0.0,17.4826126,0.0,0.0,0.0,0.0,100.0760636,0.0,0.0,99.72625447,0.0,80.66911486,0.0,0.0,-0.920842183
2010-07-10 00:00:00+00:00,95.04895467,17.23162877,81.13745044,72.12392372,0.0,71.39268534,96.03155031,81.74943429,72.43040324,13.57160359,-0.446643034,0.0,5.030541913,0.01,0.0,70.5809537,-1.338263703,0.0,18.42139762,0.0,0.0,0.0,0.0,91.40230104,0.0,0.0,91.98190298,0.0,70.95877173,0.0,0.0,-0.845203891
2010-07-11 00:00:00+00:00,90.47875115,17.50940773,79.44248975,69.53080884,0.0,66.16596376,96.15389124,78.9031505,73.17049401,15.16794346,-0.46246576,0.0,4.521395768,0.01,0.0,71.27108671,-1.275302469,0.0,18.68810252,0.0,0.0,0.0,0.0,93.82393783,0.0,0.0,91.61146762,0.0,71.56777792,0.0,0.0,-0.881129
2010-07-12 00:00:00+00:00,95.45020386,17.48020177,71.34340149,71.35878211,0.0,70.0780784,92.35007553,74.42056627,72.90791477,15.25719187,-0.439650066,0.0,5.469724027,0.01,0.0,71.74174383,-1.289560704,0.0,18.16495523,0.0,0.0,0.0,0.0,92.32907173,0.0,0.0,93.46549201,0.0,69.02916246,0.0,0.0,-0.812277643
2010-07-13 00:00:00+00:00,100.1693227,17.31668139,71.05375068,79.94808034,0.0,80.18953388,95.0594735,81.49324613,81.97531435,12.70846281,-0.471753345,0.0,5.470748517,11.14658913,0.0,80.22101203,-1.243775015,0.0,18.28471627,0.0,0.0,0.0,0.0,97.42334679,0.0,0.0,99.23370681,0.0,79.5005087,0.0,0.0,-0.843140667
2010-07-14 00:00:00+00:00,115.0168649,16.70562709,75.63989069,96.43338524,0.0,97.03857612,112.3861376,80.95998532,95.16434363,16.75841687,-0.474331555,0.0,3.297373891,0.01,0.0,94.62535483,-1.303221725,0.0,19.58964103,0.0,0.0,0.0,0.0,110.5949945,0.0,0.0,109.9461057,0.0,94.93415087,0.0,0.0,-0.881496713
2010-07-15 00:00:00+00:00,100.7820233,15.02798634,102.1752836,89.37238729,0.0,72.41456952,109.5683196,91.67695209,97.07764955,15.12318683,5.811171479,0.0,8.352781662,0.01,0.0,65.17133461,-1.238205766,0.0,19.63233754,0.0,0.0,0.0,0.0,111.2645609,0.0,0.0,104.8820118,0.0,96.37074787,0.0,0.0,0.685405853
2010-07-16 00:00:00+00:00,97.40812851,15.72572723,87.43622723,76.96314729,0.0,73.12661543,103.5016495,81.82602476,80.05276808,19.14143291,-0.483333338,0.0,6.117236473,16.35975348,0.0,0.460831181,-1.281949565,0.0,18.85253434,0.0,0.0,0.0,0.0,101.2719815,0.0,0.0,99.4653727,0.0,78.39322,0.0,0.0,-0.742439955
2010-07-17 00:00:00+00:00,90.13354471,0.02,82.5863449,69.4686859,0.0,68.1275791,94.16289522,81.49569237,72.31592257,12.3667523,4.95370292,0.0,5.70804653,0.01,0.0,0.616061124,-1.263385692,0.0,19.45464813,0.0,0.0,0.0,0.0,92.77000617,0.0,0.0,92.77899608,0.0,67.51478785,0.0,0.0,-0.903843767
2010-07-18 00:00:00+00:00,87.22685951,15.10879329,82.69610534,65.50369076,0.0,62.82678509,88.84483493,78.57679008,66.92135029,10.30027326,6.086751685,0.0,6.516421778,0.01,0.0,65.66156469,-1.251958063,0.0,18.48880638,0.0,0.0,0.0,0.0,85.6692595,0.0,0.0,86.79276992,0.0,68.79538488,0.0,0.0,-0.860248434
2010-07-19 00:00:00+00:00,94.1401311,18.32827753,85.31745609,71.09103175,0.0,70.29225679,95.95641017,83.7046128,2.362646484,11.07524665,4.779346949,0.0,8.889240289,0.01,0.0,69.74205435,-1.325385432,0.0,19.86354736,0.0,0.0,0.0,0.0,90.70205808,0.0,0.0,91.35216086,0.0,68.34584681,0.0,0.0,-0.883330548
2010-07-20 00:00:00+00:00,92.28885732,17.97078402,84.49715514,71.41739546,0.0,69.60577425,96.94072147,81.88792231,2.197809393,15.77603995,-0.452485901,0.0,5.799328199,0.01,0.0,70.53136746,-1.294923258,0.0,18.95443801,0.0,0.0,0.0,0.0,90.1959049,0.0,0.0,91.96221235,0.0,72.78593862,0.0,0.0,-0.875516813
2010-07-21 00:00:00+00:00,94.9756505,16.88831609,89.53380404,68.81363922,0.0,77.27346403,101.4583608,81.83810936,74.8262439,15.00653111,3.441270193,0.0,4.261433803,18.07746881,0.0,75.04338769,-1.264813627,0.0,17.9764248,0.0,0.0,0.0,0.0,98.30808718,0.0,0.0,96.08991679,0.0,76.99178,0.0,0.0,2.957641661
2010-07-22 00:00:00+00:00,103.4232512,16.51318624,85.7865629,22.8730697,0.0,84.53498604,107.0414405,74.25810868,86.68164379,14.67197198,-0.390666676,0.0,6.961133986,18.68736748,0.0,83.77844433,-1.235502539,0.0,18.26879162,0.0,0.0,0.0,0.0,104.5183249,0.0,0.0,101.6856013,0.0,81.42028892,0.0,0.0,4.878055947
2010-07-23 00:00:00+00:00,93.60225877,16.1801422,81.09397267,72.62242325,0.0,70.60069166,101.2783953,81.66280207,75.49450123,16.03826991,-0.455190868,0.0,10.35266661,0.01,0.0,73.76972481,-1.210722388,0.0,20.00458453,0.0,0.0,0.0,0.0,97.44346246,0.0,0.0,96.47500147,0.0,73.10303404,0.0,0.0,2.627360404
2010-07-24 00:00:00+00:00,87.90176822,17.17062661,83.13293106,64.52177924,0.0,61.046037,76.72838365,83.45576843,65.65460199,13.50677999,8.094941229,0.0,6.510193013,0.01,0.0,66.11926988,-1.164725745,0.0,18.12445278,0.0,0.0,0.0,0.0,84.05621972,0.0,0.0,87.2271735,0.0,67.66289756,0.0,0.0,-0.83343101
2010-07-25 00:00:00+00:00,89.36338211,17.30294266,79.8214568,65.61190062,0.0,64.18303572,85.03171037,80.09797238,65.29119021,12.47276892,3.602928389,0.0,6.211470168,0.01,0.0,68.93003417,-1.242174772,0.0,20.50871017,0.0,0.0,0.0,0.0,84.46746959,0.0,0.0,85.53035337,0.0,67.8399484,0.0,0.0,-0.874187339
2010-07-26 00:00:00+00:00,92.09963053,16.94894135,86.45944407,73.32632255,0.0,71.74381948,102.8404339,79.73060041,75.38065078,15.13228708,4.582234431,0.0,9.167168641,15.32725914,0.0,71.90841323,-1.246684914,0.0,16.54095798,0.0,0.0,0.0,0.0,100.3124037,0.0,0.0,99.65292596,0.0,64.79453975,0.0,0.0,-0.870040941
2010-07-27 00:00:00+00:00,92.82245994,16.98889601,82.22776506,69.31440631,0.0,67.64062857,92.59044984,83.13753795,72.23181113,14.65127192,-0.436233081,0.0,14.68212795,0.01,0.0,70.49796465,-1.256761829,0.0,17.56978703,0.0,0.0,0.0,0.0,91.44666498,0.0,0.0,89.4680266,0.0,1.953592937,0.0,0.0,-0.846324496
2010-07-28 00:00:00+00:00,97.0457833,16.50915863,82.39319753,74.10352104,0.0,73.88991303,101.2988563,74.71244517,76.55187275,13.17474395,-0.455174853,0.0,16.91968163,0.01,0.0,75.42060613,-1.259246757,0.0,20.84188376,0.0,0.0,0.0,0.0,97.58654465,0.0,0.0,97.30252703,0.0,55.0410607,0.0,0.0,-0.884905087
2010-07-29 00:00:00+00:00,90.29154892,17.42663132,82.37212424,66.46589495,0.0,64.79169711,94.65746939,0.0,72.29499766,13.55304266,2.326281076,0.0,10.96779019,19.06093349,0.0,69.43914186,-1.265048684,0.0,18.96813676,0.0,0.0,0.0,0.0,92.61861865,0.0,0.0,92.26483326,0.0,70.84031415,0.0,0.0,-0.888887679
2010-07-30 00:00:00+00:00,87.62738375,17.94713618,82.5337072,64.9630537,0.0,64.39796383,86.99435842,71.42400139,69.60036311,14.7941037,5.278298044,0.0,10.06392791,14.41783769,0.0,64.06543143,-1.203630749,0.0,17.87015297,0.0,0.0,0.0,0.0,89.00758139,0.0,0.0,89.52922464,0.0,68.59550194,0.0,0.0,-0.812464788
2010-07-31 00:00:00+00:00,84.03256539,17.12105154,80.6057315,60.17830308,0.0,57.66036814,77.11485845,84.20397536,64.76973763,14.58678704,4.894064143,0.0,5.643865367,0.01,0.0,62.41231761,-1.311043268,0.0,17.991486,0.0,0.0,0.0,0.0,79.00611072,0.0,0.0,83.40550153,0.0,64.31835172,0.0,0.0,-0.796696707
2010-08-01 00:00:00+00:00,72.24160929,16.8298058,79.60463649,61.24051335,0.0,58.70895599,13.48847154,81.7585529,66.62025812,15.15312201,6.058117193,0.0,7.624395859,0.01,0.0,65.28032874,-1.28733612,0.0,18.14530768,0.0,0.0,0.0,0.0,64.13705773,0.0,0.0,68.67160957,0.0,60.88072289,0.0,0.0,-0.782438296
2010-08-02 00:00:00+00:00,90.83639931,0.02,76.16020405,57.94225735,0.0,60.74621026,57.92110059,72.97101792,64.07544864,14.62279359,10.79774711,0.0,1.393977533,0.01,0.0,61.1209591,-1.312845592,0.0,16.25428376,0.0,0.0,0.0,0.0,90.24433644,0.0,0.0,93.19628425,0.0,63.56067359,0.0,0.0,-0.9432556
2010-08-03 00:00:00+00:00,88.61317383,0.01,83.04267269,68.85640446,0.0,65.92394569,95.12037126,82.71364969,67.3542024,15.02967286,9.695833323,0.0,10.8468928,19.40580387,0.0,68.92689178,-1.297370376,0.0,0.0,0.0,0.0,0.0,0.0,89.35316832,0.0,0.0,88.56464092,0.0,70.77932939,0.0,0.0,-0.885455662
2010-08-04 00:00:00+00:00,89.79747418,0.02,80.62187484,66.76080601,0.0,67.2453701,90.98964748,80.2315659,71.51897323,16.22353895,6.927242514,0.0,9.206090132,19.14707503,0.0,68.59357129,-1.299716582,0.0,0.0,0.0,0.0,0.0,0.0,92.82440622,0.0,0.0,91.62488712,0.0,69.92744149,0.0,0.0,-0.899134278
2010-08-05 00:00:00+00:00,91.43058485,18.01448428,69.58627866,71.05250476,0.0,69.55647567,94.09859827,72.71639334,71.32922439,12.26215092,3.834861948,0.0,4.846685995,19.15692663,0.0,71.15199712,-1.314056492,0.0,22.68254538,0.0,0.0,0.0,0.0,90.72435293,0.0,0.0,90.87252806,0.0,52.76274137,0.0,0.0,-0.906391947
2010-08-06 00:00:00+00:00,86.03557742,16.37890945,73.22192657,64.14170365,0.0,61.4058662,86.82262294,78.12812179,68.14400171,11.89403661,5.77343335,0.0,6.080859528,17.96590177,0.0,67.0272989,-1.282008099,0.0,19.32929956,0.0,0.0,0.0,0.0,88.77159242,0.0,0.0,88.66615485,0.0,66.58695234,0.0,0.0,-0.840973839
2010-08-07 00:00:00+00:00,82.48794798,16.17657249,77.03734239,62.6288777,0.0,58.67582288,84.23744748,84.13945698,66.03192161,11.74549837,-0.458357423,0.0,-0.567261564,0.01,0.0,62.80827504,-1.318991986,0.0,17.37265876,0.0,0.0,0.0,0.0,82.86088302,0.0,0.0,82.41613811,0.0,64.78325956,0.0,0.0,-0.921769546
2010-08-08 00:00:00+00:00,88.68113648,0.01,75.41273873,61.84651773,0.0,63.02740233,9.633699544,84.27952469,65.28458709,14.73203495,-0.433507176,0.0,0.0,0.01,0.0,62.91380627,-1.29812931,0.0,19.4533101,0.0,0.0,0.0,0.0,82.29392197,0.0,0.0,83.79280813,0.0,68.03890374,0.0,0.0,-0.911090336
2010-08-09 00:00:00+00:00,87.28982268,16.99701495,83.34336804,62.58644392,0.0,64.38313337,8.551696777,81.76784926,68.19124674,14.96436098,7.690547372,0.0,0.0,0.01,0.0,65.67446511,-1.273377777,0.0,19.21614596,0.0,0.0,0.0,0.0,84.25462098,0.0,0.0,82.4630581,0.0,67.78519005,0.0,0.0,-0.832102095
2010-08-10 00:00:00+00:00,89.00391228,17.03159412,85.81076591,67.67185854,0.0,67.57393229,83.31154547,83.62746622,67.91070874,15.40369716,11.90768775,0.0,0.0,0.01,0.0,68.95187161,-1.300433412,0.0,18.52471371,0.0,0.0,0.0,0.0,80.80024244,0.0,0.0,84.69378161,0.0,68.28971998,0.0,0.0,-0.908719132
2010-08-11 00:00:00+00:00,92.64891762,16.65787271,83.80249763,68.0261913,0.0,68.34844829,99.16858014,81.28127864,71.05281431,9.018793167,7.411949222,0.0,0.0,19.93020882,0.0,68.01124866,-1.266422565,0.0,18.8226759,0.0,0.0,0.0,0.0,90.48418157,0.0,0.0,90.28970981,0.0,70.20043893,0.0,0.0,-0.929053871
2010-08-12 00:00:00+00:00,86.6995772,16.97248343,84.61134368,71.85239444,0.0,67.38694626,97.10989816,84.52508028,71.80351021,8.470846529,-0.446637129,0.0,0.0,19.15579243,0.0,70.91828918,-1.291325825,0.0,18.83999244,0.0,0.0,0.0,0.0,92.01644568,0.0,0.0,89.23948968,0.0,58.7936535,0.0,0.0,-0.896368361
2010-08-13 00:00:00+00:00,84.66034024,15.83853117,80.58550133,64.45875564,0.0,60.92026836,91.90578113,83.94535619,67.53355644,9.332956477,4.942394744,0.0,0.0,18.06651522,0.0,65.23059294,-1.272836675,0.0,19.17795245,0.0,0.0,0.0,0.0,86.18128475,0.0,0.0,87.64606224,0.0,67.86651818,0.0,0.0,-0.895471988
2010-08-14 00:00:00+00:00,82.00874476,16.12487131,61.27660929,62.69398349,0.0,55.78911233,87.54956806,76.05453058,65.64766086,12.5601895,-0.433727556,0.0,0.0,18.9088105,0.0,66.2650613,-1.306980335,0.0,18.52786861,0.0,0.0,0.0,0.0,88.28514626,0.0,0.0,86.06322493,0.0,57.12014117,0.0,0.0,-0.87458086
2010-08-15 00:00:00+00:00,84.20336932,18.25989925,73.10679905,60.97114134,0.0,54.89889939,88.88602426,78.07585789,63.47685067,11.24166667,-0.46884211,0.0,0.0,0.01,0.0,62.00517671,-1.318904696,0.0,19.57688257,0.0,0.0,0.0,0.0,85.4121402,0.0,0.0,84.70723361,0.0,63.85525708,0.0,0.0,-0.909175945
2010-08-16 00:00:00+00:00,93.04903013,17.6163395,82.34163837,65.08215671,0.0,68.80953602,97.49426835,85.26256093,63.27621764,9.464606409,-0.463391895,0.0,0.0,0.01,0.0,68.24653979,-1.285905546,0.0,19.73490331,0.0,0.0,0.0,0.0,96.28929311,0.0,0.0,93.37916121,0.0,66.7593848,0.0,0.0,-0.886891729
2010-08-17 00:00:00+00:00,87.48791226,18.52794441,79.84125707,67.05183283,0.0,65.87169568,88.18970648,82.61729443,70.2086593,14.69954012,-0.475707905,0.0,0.0,0.01,0.0,69.03982376,-1.26842046,0.0,20.30345687,0.0,0.0,0.0,0.0,89.45175061,0.0,0.0,89.54686051,0.0,67.95341988,0.0,0.0,-0.872367109
2010-08-18 00:00:00+00:00,96.79636669,18.09400064,66.07101379,72.87618383,0.0,71.36259178,103.5696135,75.50302584,76.78813586,10.14037057,-0.442217109,0.0,0.0,0.01,0.0,73.94048424,-1.26526242,0.0,19.52721909,0.0,0.0,0.0,0.0,95.49205602,0.0,0.0,94.89389628,0.0,61.99016515,0.0,0.0,-0.870358574
2010-08-19 00:00:00+00:00,86.92954813,19.43009129,64.27667101,61.80504468,0.0,59.77684842,82.4471295,76.78713192,62.38750505,8.321148546,-0.386157211,0.0,0.0,0.159999998,0.0,62.76328092,-1.25627548,0.0,18.45792212,0.0,0.0,0.0,0.0,81.44619503,0.0,286331.15310000005,84.60457116,0.0,57.27871511,0.0,0.0,-0.87948623
